,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
422,422,0.0,0.0,0.0,0.0,0.0,2012-09-13,15
423,423,0.0,0.5,0.0,0.0,0.0,2012-09-13,16
424,424,0.0,1.0,0.0,0.0,0.0,2012-09-13,17
425,425,0.0,0.5,0.0,0.5,0.0,2012-09-13,18
426,426,0.0,0.0,0.0,0.5,0.0,2012-09-13,19
427,427,0.0,0.0,0.0,0.0,0.0,2012-09-13,20
428,428,0.0,0.5,0.0,0.0,0.0,2012-09-13,21
429,429,0.0,1.0,0.0,0.0,0.0,2012-09-13,22
430,430,0.0,1.0,0.0,0.0,0.0,2012-09-13,23
431,431,0.0,0.5,0.0,0.5,0.0,2012-09-14,0
432,432,0.0,0.0,1.5,5.0,1.0,2012-09-14,1
433,433,0.0,0.0,2.5,0.0,0.0,2012-09-14,2
434,434,0.0,0.0,0.0,0.5,0.0,2012-09-14,3
435,435,0.0,0.0,0.0,0.0,0.0,2012-09-14,4
436,436,0.0,0.0,0.0,0.0,0.5,2012-09-14,5
437,437,0.0,0.0,0.0,0.0,0.0,2012-09-14,6
438,438,0.0,0.0,0.0,0.0,0.0,2012-09-14,7
439,439,0.0,0.0,0.0,0.0,0.5,2012-09-14,8
440,440,0.0,0.0,0.0,0.0,0.0,2012-09-14,9
441,441,0.0,0.0,0.0,0.0,0.0,2012-09-14,10
442,442,0.0,0.0,0.0,0.0,0.0,2012-09-14,11
443,443,0.0,0.0,0.0,0.0,0.0,2012-09-14,12
444,444,0.0,0.0,0.0,0.0,0.0,2012-09-14,13
445,445,0.0,0.0,0.0,0.0,0.0,2012-09-14,14
446,446,0.0,0.0,0.0,0.0,0.0,2012-09-14,15
447,447,0.0,0.0,0.0,0.0,0.0,2012-09-14,16
448,448,0.0,0.0,0.0,0.0,0.0,2012-09-14,17
449,449,0.0,0.0,0.0,0.0,0.0,2012-09-14,18
450,450,0.0,0.0,0.0,0.0,0.0,2012-09-14,19
451,451,0.0,0.0,0.5,0.0,0.0,2012-09-14,20
452,452,0.0,1.0,0.0,1.0,0.0,2012-09-14,21
453,453,0.0,0.0,0.5,0.5,0.5,2012-09-14,22
454,454,0.0,0.5,0.5,0.5,0.5,2012-09-14,23
455,455,0.0,0.5,0.0,0.0,1.0,2012-09-15,0
456,456,0.0,0.5,0.0,0.0,0.0,2012-09-15,1
457,457,0.0,0.0,0.5,0.0,0.5,2012-09-15,2
458,458,0.0,0.0,0.0,0.5,0.0,2012-09-15,3
459,459,0.5,0.0,0.5,0.0,1.0,2012-09-15,4
460,460,1.0,0.0,1.0,0.5,0.5,2012-09-15,5
461,461,2.0,0.0,1.0,0.0,2.0,2012-09-15,6
462,462,5.0,0.5,1.5,0.0,1.0,2012-09-15,7
463,463,0.5,0.0,1.0,0.0,0.5,2012-09-15,8
464,464,0.5,0.0,0.0,0.0,0.0,2012-09-15,9
465,465,0.0,0.0,0.0,0.0,0.0,2012-09-15,10
466,466,0.0,0.0,0.0,0.0,0.0,2012-09-15,11
467,467,0.0,0.0,0.0,0.0,0.0,2012-09-15,12
468,468,0.0,0.0,0.0,0.0,0.0,2012-09-15,13
469,469,0.0,0.0,0.0,0.0,0.0,2012-09-15,14
470,470,0.0,0.0,0.0,0.0,0.0,2012-09-15,15
471,471,0.0,0.0,0.0,0.0,0.0,2012-09-15,16
472,472,0.0,0.0,0.0,0.0,0.0,2012-09-15,17
473,473,0.0,0.0,0.0,0.0,0.0,2012-09-15,18
474,474,0.0,0.0,0.0,0.0,0.0,2012-09-15,19
475,475,4.5,0.0,0.0,2.0,0.0,2012-09-15,20
476,476,3.5,0.0,0.5,0.5,4.5,2012-09-15,21
477,477,0.5,0.0,2.0,0.5,0.0,2012-09-15,22
478,478,0.0,0.0,0.5,0.0,0.0,2012-09-15,23
479,479,2.5,0.0,0.0,0.0,6.5,2012-09-16,0
480,480,1.5,0.0,5.0,6.5,1.5,2012-09-16,1
481,481,0.5,2.0,0.5,3.0,0.5,2012-09-16,2
482,482,0.5,4.5,0.0,0.5,0.0,2012-09-16,3
483,483,0.0,6.0,0.0,0.0,0.5,2012-09-16,4
484,484,1.5,2.5,0.5,0.5,1.5,2012-09-16,5
485,485,1.5,2.0,2.0,2.0,1.5,2012-09-16,6
486,486,2.5,2.5,1.5,2.0,1.5,2012-09-16,7
487,487,2.5,3.0,3.0,2.0,1.5,2012-09-16,8
488,488,1.0,4.5,2.0,3.0,3.0,2012-09-16,9
489,489,2.0,5.0,1.0,2.5,2.5,2012-09-16,10
490,490,5.0,7.5,5.5,6.5,3.5,2012-09-16,11
491,491,2.0,8.0,2.5,5.0,2.0,2012-09-16,12
492,492,0.5,3.0,1.0,1.0,1.0,2012-09-16,13
493,493,3.5,2.0,1.5,1.5,4.0,2012-09-16,14
494,494,4.5,3.0,5.0,6.0,6.0,2012-09-16,15
495,495,5.5,6.0,4.0,5.5,4.5,2012-09-16,16
496,496,4.5,6.0,3.0,4.0,5.0,2012-09-16,17
497,497,4.0,8.0,5.5,5.0,8.5,2012-09-16,18
498,498,5.5,10.5,6.0,7.0,10.0,2012-09-16,19
499,499,5.0,9.0,3.5,4.0,10.0,2012-09-16,20
500,500,5.5,6.5,6.0,5.0,5.5,2012-09-16,21
501,501,4.5,5.5,3.5,3.0,7.5,2012-09-16,22
502,502,7.5,6.5,6.5,5.0,6.5,2012-09-16,23
503,503,4.0,8.0,3.0,3.5,6.5,2012-09-17,0
504,504,4.0,3.5,3.5,2.0,5.5,2012-09-17,1
505,505,13.0,2.0,7.0,7.0,3.0,2012-09-17,2
506,506,1.5,1.0,0.5,0.5,2.0,2012-09-17,3
507,507,0.0,0.5,1.0,0.5,1.0,2012-09-17,4
508,508,0.0,0.5,2.0,1.0,1.0,2012-09-17,5
509,509,4.0,5.0,2.0,1.0,4.5,2012-09-17,6
510,510,8.5,15.5,5.5,5.5,25.5,2012-09-17,7
511,511,16.0,14.0,13.5,7.5,26.0,2012-09-17,8
512,512,16.5,11.0,13.0,4.5,22.0,2012-09-17,9
513,513,22.0,16.0,18.0,10.5,27.5,2012-09-17,10
514,514,33.5,28.0,26.5,15.0,36.5,2012-09-17,11
515,515,4.0,54.5,26.0,33.0,10.5,2012-09-17,12
516,516,0.5,59.5,1.0,1.5,2.0,2012-09-17,13
517,517,0.5,29.0,0.5,1.0,0.0,2012-09-17,14
518,518,0.0,1.5,0.0,0.5,0.0,2012-09-17,15
519,519,0.0,0.0,0.0,0.0,0.0,2012-09-17,16
520,520,0.0,0.0,0.0,0.0,0.0,2012-09-17,17
521,521,0.0,0.0,0.0,0.0,0.0,2012-09-17,18
522,522,0.0,0.0,0.0,0.0,0.0,2012-09-17,19
523,523,0.0,0.0,0.0,0.0,0.0,2012-09-17,20
524,524,0.0,0.0,0.0,0.0,0.0,2012-09-17,21
525,525,0.0,0.0,0.0,0.0,0.0,2012-09-17,22
526,526,0.0,0.0,0.0,0.0,0.0,2012-09-17,23
527,527,0.0,0.0,0.0,0.0,0.0,2012-09-18,0
528,528,0.0,0.0,0.0,0.0,0.0,2012-09-18,1
529,529,0.0,0.0,0.0,0.0,0.0,2012-09-18,2
530,530,0.0,0.0,0.0,0.0,0.0,2012-09-18,3
531,531,0.0,0.0,0.0,0.0,0.0,2012-09-18,4
532,532,0.0,0.0,0.0,0.0,0.0,2012-09-18,5
533,533,0.0,0.0,0.0,0.0,0.0,2012-09-18,6
534,534,0.0,0.0,0.0,0.0,0.0,2012-09-18,7
535,535,0.0,0.0,0.0,0.0,0.0,2012-09-18,8
536,536,0.0,0.0,0.0,0.0,0.0,2012-09-18,9
537,537,0.0,0.0,0.0,0.0,0.0,2012-09-18,10
538,538,0.0,0.0,0.0,0.0,0.0,2012-09-18,11
539,539,0.0,0.0,0.0,0.0,0.0,2012-09-18,12
540,540,0.0,0.0,0.0,0.0,0.0,2012-09-18,13
541,541,0.0,0.0,0.0,0.0,0.0,2012-09-18,14
542,542,0.0,0.0,0.0,0.0,0.0,2012-09-18,15
543,543,0.0,0.0,0.0,0.0,0.0,2012-09-18,16
544,544,0.0,0.0,0.0,0.0,0.0,2012-09-18,17
545,545,0.0,0.0,0.0,0.0,0.0,2012-09-18,18
546,546,0.0,0.0,0.0,0.0,0.0,2012-09-18,19
547,547,0.0,0.0,0.0,0.0,0.0,2012-09-18,20
548,548,0.0,0.0,0.0,0.0,0.0,2012-09-18,21
549,549,0.0,0.0,0.0,0.0,0.0,2012-09-18,22
550,550,0.0,0.0,0.0,0.0,0.0,2012-09-18,23
551,551,0.0,0.0,0.0,0.0,0.0,2012-09-19,0
552,552,0.0,0.0,0.0,0.0,0.0,2012-09-19,1
553,553,0.0,0.0,0.0,0.0,0.0,2012-09-19,2
554,554,0.0,0.0,0.0,0.0,0.0,2012-09-19,3
555,555,0.0,0.0,0.0,0.0,0.0,2012-09-19,4
556,556,0.0,0.0,0.0,0.0,0.0,2012-09-19,5
557,557,0.0,0.0,0.0,0.0,0.0,2012-09-19,6
558,558,0.0,0.0,0.0,0.0,0.0,2012-09-19,7
559,559,0.0,0.0,0.0,0.0,0.0,2012-09-19,8
560,560,0.0,0.0,0.0,0.0,0.0,2012-09-19,9
561,561,0.0,0.0,0.0,0.0,0.0,2012-09-19,10
562,562,0.0,0.0,0.0,0.0,0.0,2012-09-19,11
563,563,0.0,0.0,0.0,0.0,0.0,2012-09-19,12
564,564,0.0,0.0,0.0,0.0,0.0,2012-09-19,13
565,565,0.0,0.0,0.0,0.0,0.0,2012-09-19,14
566,566,0.0,0.0,0.0,0.0,0.0,2012-09-19,15
567,567,0.0,0.0,0.0,0.0,0.0,2012-09-19,16
568,568,0.0,0.0,0.0,0.0,0.0,2012-09-19,17
569,569,0.0,0.0,0.0,0.0,0.0,2012-09-19,18
570,570,0.0,0.0,0.0,0.0,0.0,2012-09-19,19
571,571,0.0,0.0,0.0,0.0,0.0,2012-09-19,20
572,572,0.0,0.0,0.0,0.0,0.0,2012-09-19,21
573,573,0.0,0.0,0.0,0.0,0.0,2012-09-19,22
574,574,0.0,0.0,0.0,0.0,0.0,2012-09-19,23
575,575,0.0,0.0,0.0,0.0,0.0,2012-09-20,0
576,576,0.0,0.0,0.0,0.0,0.0,2012-09-20,1
577,577,0.0,0.0,0.0,0.0,0.0,2012-09-20,2
578,578,0.0,0.0,0.0,0.0,0.0,2012-09-20,3
579,579,0.0,0.0,0.0,0.0,0.0,2012-09-20,4
580,580,0.0,0.0,0.0,0.0,0.0,2012-09-20,5
581,581,0.0,0.0,0.0,0.0,0.0,2012-09-20,6
582,582,0.0,0.0,0.0,0.0,0.0,2012-09-20,7
583,583,0.0,0.0,0.0,0.0,0.0,2012-09-20,8
584,584,0.0,0.0,0.0,0.0,0.0,2012-09-20,9
585,585,0.0,0.0,0.0,0.0,0.0,2012-09-20,10
586,586,0.0,0.0,0.0,0.0,0.0,2012-09-20,11
587,587,0.0,0.0,0.0,0.0,0.0,2012-09-20,12
588,588,0.0,0.0,0.0,0.0,0.0,2012-09-20,13
589,589,0.0,0.0,0.0,0.0,0.0,2012-09-20,14
590,590,0.0,0.0,0.0,0.0,0.0,2012-09-20,15
591,591,0.0,0.0,0.0,0.0,0.0,2012-09-20,16
592,592,0.0,0.0,0.0,0.0,0.0,2012-09-20,17
593,593,0.0,0.0,0.0,0.0,0.0,2012-09-20,18
594,594,0.0,0.0,0.0,0.0,0.0,2012-09-20,19
595,595,0.0,0.0,0.0,0.0,0.0,2012-09-20,20
596,596,0.0,0.0,0.0,0.0,0.0,2012-09-20,21
597,597,0.0,0.0,0.0,0.0,0.0,2012-09-20,22
598,598,0.0,0.0,0.0,0.0,0.0,2012-09-20,23
599,599,0.0,0.0,0.0,0.0,0.0,2012-09-21,0
600,600,0.0,0.0,0.0,0.0,0.0,2012-09-21,1
601,601,0.0,0.0,0.0,0.0,0.0,2012-09-21,2
602,602,0.0,0.0,0.0,0.0,0.0,2012-09-21,3
603,603,0.0,0.0,0.0,0.0,0.0,2012-09-21,4
604,604,0.0,0.0,0.0,0.0,0.0,2012-09-21,5
605,605,0.0,0.0,0.0,0.0,0.0,2012-09-21,6
606,606,0.0,0.0,0.0,0.0,0.0,2012-09-21,7
607,607,0.0,0.0,0.0,0.0,0.0,2012-09-21,8
608,608,0.0,0.0,0.0,0.0,0.0,2012-09-21,9
609,609,0.0,0.0,0.0,0.0,0.0,2012-09-21,10
610,610,0.0,0.0,0.0,0.0,0.0,2012-09-21,11
611,611,0.0,0.0,0.0,0.0,0.0,2012-09-21,12
612,612,0.0,0.0,0.0,0.0,0.0,2012-09-21,13
613,613,0.0,0.0,0.0,0.0,0.0,2012-09-21,14
614,614,0.0,0.0,0.0,0.0,0.0,2012-09-21,15
615,615,0.0,0.0,0.0,0.0,0.0,2012-09-21,16
616,616,0.0,0.0,0.0,0.0,0.0,2012-09-21,17
617,617,0.0,0.0,0.0,0.0,0.0,2012-09-21,18
618,618,0.0,0.0,0.0,0.0,0.0,2012-09-21,19
619,619,0.0,0.0,0.0,0.0,0.0,2012-09-21,20
620,620,0.0,0.0,0.0,0.0,0.0,2012-09-21,21
621,621,0.0,0.0,0.0,0.0,0.0,2012-09-21,22
622,622,0.0,0.0,0.0,0.0,0.0,2012-09-21,23
623,623,0.0,0.0,0.0,0.0,0.0,2012-09-22,0
624,624,0.0,0.0,0.0,0.0,0.0,2012-09-22,1
625,625,0.0,0.0,0.0,0.0,0.0,2012-09-22,2
626,626,0.0,0.0,0.0,0.0,0.0,2012-09-22,3
627,627,0.0,0.0,0.0,0.0,0.0,2012-09-22,4
628,628,0.0,0.0,0.0,0.0,0.0,2012-09-22,5
629,629,0.0,0.0,0.0,0.0,0.0,2012-09-22,6
630,630,0.0,0.0,0.0,0.0,0.0,2012-09-22,7
631,631,0.0,0.0,0.0,0.0,0.0,2012-09-22,8
632,632,0.0,0.0,0.0,0.0,0.0,2012-09-22,9
633,633,0.0,0.0,0.0,0.0,0.0,2012-09-22,10
634,634,0.0,0.0,0.0,0.0,0.0,2012-09-22,11
635,635,0.0,0.0,0.0,0.0,0.0,2012-09-22,12
636,636,0.0,0.0,0.0,0.0,0.0,2012-09-22,13
637,637,0.0,0.0,0.0,0.0,0.0,2012-09-22,14
638,638,0.0,0.0,0.0,0.0,0.0,2012-09-22,15
639,639,0.0,0.0,0.0,0.0,0.0,2012-09-22,16
640,640,0.0,0.0,0.0,0.0,0.0,2012-09-22,17
641,641,0.0,0.0,0.0,0.0,0.0,2012-09-22,18
642,642,0.0,0.0,0.0,0.0,0.0,2012-09-22,19
643,643,0.0,0.0,0.0,0.0,0.0,2012-09-22,20
644,644,0.0,0.0,0.0,0.0,0.0,2012-09-22,21
645,645,0.0,0.0,0.0,0.0,0.0,2012-09-22,22
646,646,0.0,0.0,0.0,0.0,0.0,2012-09-22,23
647,647,0.0,0.0,0.0,0.0,0.0,2012-09-23,0
648,648,0.0,0.0,0.0,0.0,0.0,2012-09-23,1
649,649,0.0,0.0,0.0,0.0,0.0,2012-09-23,2
650,650,0.0,0.0,0.0,0.0,0.0,2012-09-23,3
651,651,0.0,0.0,0.0,0.0,0.0,2012-09-23,4
652,652,0.0,0.0,0.0,0.0,0.0,2012-09-23,5
653,653,0.0,0.0,0.0,0.0,0.0,2012-09-23,6
654,654,0.0,0.0,0.0,0.0,0.0,2012-09-23,7
655,655,0.0,0.0,0.0,0.0,0.0,2012-09-23,8
656,656,0.0,0.0,0.0,0.0,0.0,2012-09-23,9
657,657,0.0,0.0,0.0,0.0,0.0,2012-09-23,10
658,658,0.0,0.0,0.0,0.0,0.0,2012-09-23,11
659,659,0.0,0.0,0.0,0.0,0.0,2012-09-23,12
660,660,0.0,0.0,0.0,0.0,0.0,2012-09-23,13
661,661,0.0,0.0,0.0,0.0,0.0,2012-09-23,14
662,662,0.0,0.0,0.0,0.0,0.0,2012-09-23,15
663,663,0.0,0.0,0.0,0.0,0.0,2012-09-23,16
664,664,0.0,0.0,0.0,0.0,0.0,2012-09-23,17
665,665,0.0,0.0,0.0,0.0,0.0,2012-09-23,18
666,666,0.0,0.0,0.0,0.0,0.0,2012-09-23,19
667,667,0.0,0.0,0.0,0.0,0.0,2012-09-23,20
668,668,0.0,0.0,0.0,0.0,0.0,2012-09-23,21
669,669,0.0,0.0,0.0,0.0,0.0,2012-09-23,22
670,670,0.0,0.0,0.0,0.0,0.0,2012-09-23,23
671,671,0.0,0.0,0.0,0.0,0.0,2012-09-24,0
672,672,0.0,0.0,0.0,0.0,0.0,2012-09-24,1
673,673,0.0,0.0,0.0,0.0,0.0,2012-09-24,2
674,674,0.0,0.0,0.0,0.0,0.0,2012-09-24,3
675,675,0.0,0.0,0.0,0.0,0.0,2012-09-24,4
676,676,0.0,0.0,0.0,0.0,0.0,2012-09-24,5
677,677,0.0,0.0,0.0,0.0,0.0,2012-09-24,6
678,678,0.0,0.0,0.0,0.0,0.0,2012-09-24,7
679,679,0.0,0.0,0.0,0.0,0.0,2012-09-24,8
680,680,0.0,0.0,0.0,0.0,0.0,2012-09-24,9
681,681,0.0,0.0,0.0,0.0,0.0,2012-09-24,10
682,682,0.0,0.0,0.0,0.0,0.0,2012-09-24,11
683,683,0.0,0.0,0.0,0.0,0.0,2012-09-24,12
684,684,0.0,0.0,0.0,0.0,0.0,2012-09-24,13
685,685,0.0,0.0,0.0,0.0,0.0,2012-09-24,14
686,686,0.0,0.0,0.0,0.0,0.0,2012-09-24,15
687,687,0.0,0.0,0.0,0.0,0.0,2012-09-24,16
688,688,0.0,0.0,0.0,0.0,0.0,2012-09-24,17
689,689,0.0,0.0,0.0,0.0,0.0,2012-09-24,18
690,690,0.0,0.0,0.0,0.0,0.0,2012-09-24,19
691,691,0.0,0.0,0.0,0.0,0.0,2012-09-24,20
692,692,0.0,0.0,0.0,0.0,0.0,2012-09-24,21
693,693,0.0,0.0,0.0,0.0,0.0,2012-09-24,22
694,694,0.0,0.0,0.0,0.0,0.0,2012-09-24,23
695,695,0.0,0.0,0.0,0.0,0.0,2012-09-25,0
696,696,0.0,0.0,0.0,0.0,0.0,2012-09-25,1
697,697,0.0,0.0,0.0,0.0,0.0,2012-09-25,2
698,698,0.0,0.0,0.0,0.0,0.0,2012-09-25,3
699,699,0.0,0.0,0.0,0.0,0.0,2012-09-25,4
700,700,0.0,0.0,0.0,0.0,0.0,2012-09-25,5
701,701,0.0,0.0,0.0,0.0,0.0,2012-09-25,6
702,702,0.0,0.0,0.0,0.0,0.0,2012-09-25,7
703,703,0.0,0.0,0.0,0.0,0.0,2012-09-25,8
704,704,0.0,0.0,0.0,0.0,0.0,2012-09-25,9
705,705,0.0,0.0,0.0,0.0,0.0,2012-09-25,10
706,706,0.0,0.0,0.0,0.0,0.0,2012-09-25,11
707,707,0.0,0.0,0.0,0.0,0.0,2012-09-25,12
708,708,0.0,0.0,0.0,0.0,0.0,2012-09-25,13
709,709,0.0,0.0,0.0,0.0,0.0,2012-09-25,14
710,710,0.0,0.0,0.0,0.0,0.0,2012-09-25,15
711,711,0.0,0.0,0.0,0.0,0.0,2012-09-25,16
712,712,0.0,0.0,0.0,0.0,0.0,2012-09-25,17
713,713,0.0,0.0,0.0,0.0,0.0,2012-09-25,18
714,714,0.0,0.0,0.0,0.0,0.0,2012-09-25,19
715,715,0.0,0.0,0.0,0.0,0.0,2012-09-25,20
716,716,0.0,0.0,0.0,0.0,0.0,2012-09-25,21
717,717,0.0,0.0,0.0,0.0,0.0,2012-09-25,22
718,718,0.0,0.0,0.0,0.0,0.0,2012-09-25,23
719,719,0.0,0.0,0.0,0.0,0.0,2012-09-26,0
720,720,0.0,0.0,0.0,0.0,0.0,2012-09-26,1
721,721,0.0,0.0,0.0,0.0,0.0,2012-09-26,2
722,722,0.0,0.0,0.0,0.0,0.0,2012-09-26,3
723,723,0.0,0.0,0.0,0.0,0.0,2012-09-26,4
724,724,0.0,0.0,0.0,0.0,0.0,2012-09-26,5
725,725,0.0,0.0,0.0,0.0,0.0,2012-09-26,6
726,726,0.0,0.0,0.0,0.0,0.0,2012-09-26,7
727,727,0.0,0.0,0.0,0.0,0.0,2012-09-26,8
728,728,0.0,0.0,0.0,0.0,0.0,2012-09-26,9
729,729,0.0,0.0,0.0,0.0,0.0,2012-09-26,10
730,730,0.0,0.0,0.0,0.0,0.0,2012-09-26,11
731,731,0.0,0.0,0.0,0.0,0.0,2012-09-26,12
732,732,0.0,0.0,0.0,0.0,0.0,2012-09-26,13
733,733,0.0,0.0,0.0,0.0,0.0,2012-09-26,14
734,734,0.0,0.0,0.0,0.0,0.0,2012-09-26,15
735,735,0.0,0.0,0.0,0.0,0.0,2012-09-26,16
736,736,0.0,0.0,0.0,0.0,0.0,2012-09-26,17
737,737,0.0,0.0,0.0,0.0,0.0,2012-09-26,18
738,738,0.0,0.0,0.0,0.0,0.0,2012-09-26,19
739,739,0.0,0.0,0.0,0.0,0.0,2012-09-26,20
740,740,0.0,0.0,0.0,0.0,0.0,2012-09-26,21
741,741,0.0,0.0,0.0,0.0,0.0,2012-09-26,22
742,742,0.0,0.0,0.0,0.0,0.0,2012-09-26,23
743,743,0.0,0.0,0.0,0.0,0.0,2012-09-27,0
744,744,0.0,0.0,0.0,0.0,0.0,2012-09-27,1
745,745,0.0,0.0,0.0,0.0,0.0,2012-09-27,2
746,746,0.0,0.0,0.0,0.0,0.0,2012-09-27,3
747,747,0.0,0.0,0.0,0.0,0.0,2012-09-27,4
748,748,0.0,0.0,0.0,0.0,0.0,2012-09-27,5
749,749,0.0,0.0,0.0,0.0,0.0,2012-09-27,6
750,750,0.0,0.0,0.0,0.0,0.0,2012-09-27,7
751,751,0.0,0.0,0.0,0.0,0.0,2012-09-27,8
752,752,0.0,0.0,0.0,0.0,0.0,2012-09-27,9
753,753,0.0,0.0,0.0,0.0,0.0,2012-09-27,10
754,754,0.0,0.0,0.0,0.0,0.0,2012-09-27,11
755,755,0.0,0.0,0.0,0.0,0.0,2012-09-27,12
756,756,0.0,0.0,0.0,0.0,0.0,2012-09-27,13
757,757,0.0,0.0,0.0,0.0,0.0,2012-09-27,14
758,758,0.0,0.0,0.0,0.0,0.0,2012-09-27,15
759,759,0.0,0.0,0.0,0.0,0.0,2012-09-27,16
760,760,0.0,0.0,0.0,0.0,0.0,2012-09-27,17
761,761,0.0,0.0,0.0,0.0,0.0,2012-09-27,18
762,762,0.0,0.0,0.0,0.0,0.0,2012-09-27,19
763,763,0.0,0.0,0.0,0.0,0.0,2012-09-27,20
764,764,0.0,0.0,0.0,0.0,0.0,2012-09-27,21
765,765,0.0,0.0,0.0,0.0,0.0,2012-09-27,22
766,766,0.0,0.0,0.0,0.0,0.0,2012-09-27,23
767,767,0.0,0.0,0.0,0.0,0.0,2012-09-28,0
768,768,0.0,0.0,0.0,0.0,0.0,2012-09-28,1
769,769,0.0,0.0,0.0,0.0,0.0,2012-09-28,2
770,770,0.0,0.0,0.0,0.0,0.0,2012-09-28,3
771,771,0.0,0.0,0.0,0.0,0.0,2012-09-28,4
772,772,0.0,0.0,0.0,0.0,0.0,2012-09-28,5
773,773,0.0,0.0,0.0,0.0,0.0,2012-09-28,6
774,774,0.0,0.0,0.0,0.0,0.0,2012-09-28,7
775,775,0.0,0.0,0.0,0.0,0.0,2012-09-28,8
776,776,0.0,0.0,0.0,0.0,0.0,2012-09-28,9
777,777,0.0,0.0,0.0,0.0,0.0,2012-09-28,10
778,778,0.0,0.0,0.0,0.0,0.0,2012-09-28,11
779,779,0.0,0.0,0.0,0.0,0.0,2012-09-28,12
780,780,0.0,0.0,0.0,0.0,0.0,2012-09-28,13
781,781,0.0,0.0,0.0,0.0,0.0,2012-09-28,14
782,782,0.0,0.0,0.0,0.0,0.0,2012-09-28,15
783,783,0.0,0.0,0.0,0.0,0.0,2012-09-28,16
784,784,0.0,0.0,0.0,0.0,0.0,2012-09-28,17
785,785,0.0,0.0,0.0,0.0,0.0,2012-09-28,18
786,786,0.0,0.0,0.0,0.0,0.0,2012-09-28,19
787,787,0.0,0.0,0.0,0.0,0.0,2012-09-28,20
788,788,0.0,0.0,0.0,0.0,0.0,2012-09-28,21
789,789,0.0,0.0,0.0,0.0,0.0,2012-09-28,22
790,790,0.0,0.0,0.0,0.0,0.0,2012-09-28,23
791,791,0.0,0.0,0.0,0.0,0.0,2012-09-29,0
792,792,0.0,0.0,0.0,0.0,0.0,2012-09-29,1
793,793,0.0,0.0,0.0,0.0,0.0,2012-09-29,2
794,794,0.0,0.0,0.0,0.0,0.0,2012-09-29,3
795,795,0.0,0.0,0.0,0.0,0.0,2012-09-29,4
796,796,0.0,0.0,0.0,0.0,0.0,2012-09-29,5
797,797,0.0,0.0,0.0,0.0,0.0,2012-09-29,6
798,798,0.0,0.0,0.0,0.0,0.0,2012-09-29,7
799,799,0.0,0.0,0.0,0.0,0.0,2012-09-29,8
800,800,0.0,0.0,0.0,0.0,0.0,2012-09-29,9
801,801,0.0,0.0,0.0,0.0,0.0,2012-09-29,10
802,802,0.0,0.0,0.0,0.0,0.0,2012-09-29,11
803,803,0.0,0.0,0.0,0.0,0.0,2012-09-29,12
804,804,0.0,0.0,0.0,0.0,0.0,2012-09-29,13
805,805,0.0,0.0,0.0,0.0,0.0,2012-09-29,14
806,806,0.0,0.0,0.0,0.0,0.0,2012-09-29,15
807,807,0.0,0.0,0.0,0.0,0.0,2012-09-29,16
808,808,0.0,0.0,0.0,0.0,0.0,2012-09-29,17
809,809,0.0,0.0,0.0,0.0,0.0,2012-09-29,18
810,810,0.0,0.0,0.0,0.0,0.0,2012-09-29,19
811,811,0.0,0.0,0.0,0.0,0.0,2012-09-29,20
812,812,0.0,0.0,0.0,0.0,0.0,2012-09-29,21
813,813,0.0,0.0,0.0,0.0,0.0,2012-09-29,22
814,814,0.0,0.0,0.0,0.0,0.0,2012-09-29,23
815,815,0.0,0.0,0.0,0.0,0.0,2012-09-30,0
816,816,0.0,0.0,0.0,0.0,0.0,2012-09-30,1
817,817,0.0,0.0,0.0,0.0,0.0,2012-09-30,2
818,818,0.0,0.0,0.0,0.0,0.0,2012-09-30,3
819,819,0.0,0.0,0.0,0.0,0.0,2012-09-30,4
820,820,0.0,0.0,0.0,0.0,0.0,2012-09-30,5
821,821,0.0,0.0,0.0,0.0,0.0,2012-09-30,6
822,822,0.0,0.0,0.0,0.0,0.0,2012-09-30,7
823,823,0.0,0.0,0.0,0.0,0.0,2012-09-30,8
824,824,0.0,0.0,0.0,0.0,0.0,2012-09-30,9
825,825,0.0,0.0,0.0,0.0,0.0,2012-09-30,10
826,826,0.0,0.0,0.0,0.0,0.0,2012-09-30,11
827,827,0.0,0.0,0.0,0.0,0.0,2012-09-30,12
828,828,0.0,0.0,0.0,0.0,0.0,2012-09-30,13
829,829,0.0,0.0,0.0,0.0,0.0,2012-09-30,14
830,830,0.0,0.0,0.0,0.0,0.0,2012-09-30,15
831,831,0.0,0.0,0.0,0.0,0.0,2012-09-30,16
832,832,0.0,0.0,0.0,0.0,0.0,2012-09-30,17
833,833,0.0,0.0,0.0,0.0,0.0,2012-09-30,18
834,834,0.0,0.0,0.0,0.0,0.0,2012-09-30,19
835,835,0.0,0.0,0.0,0.0,0.0,2012-09-30,20
836,836,0.0,0.0,0.0,0.0,0.0,2012-09-30,21
837,837,0.0,0.0,0.0,0.0,0.0,2012-09-30,22
838,838,0.0,0.0,0.0,0.0,0.0,2012-09-30,23
839,839,0.0,0.0,0.0,0.0,0.0,2012-10-01,0
840,840,0.0,0.0,0.0,0.0,0.0,2012-10-01,1
841,841,0.0,0.0,0.0,0.0,0.0,2012-10-01,2
842,842,0.0,0.0,0.0,0.0,0.0,2012-10-01,3
843,843,0.0,0.0,0.0,0.0,0.0,2012-10-01,4
