,수위,총유입량,총방류량
273,5.2,907.766,1402.516
274,5.11,885.643,1182.504
275,5.11,770.507,770.507
276,5.08,662.012,760.956
277,5.03,559.623,724.54
278,5.03,613.728,613.728
279,5.04,524.966,491.966
280,5.04,497.476,497.476
281,5.04,497.964,497.964
282,5.04,497.398,497.398
283,5.05,564.506,531.534
284,5.05,540.67,540.67
285,5.05,541.325,541.325
286,5.05,541.31,541.31
287,5.06,574.712,541.74
288,5.1,698.77,566.826
289,5.1,945.84,945.84
290,5.15,1210.81,1045.893
291,5.31,1677.456,1149.734
292,5.41,1590.728,1260.895
293,5.57,1887.056,1377.0
294,5.73,2059.656,1572.378
295,5.89,2278.931,1791.625
296,5.92,2190.41,2099.049
297,5.91,2361.693,2392.165
298,5.92,2432.905,2402.433
299,5.89,2310.825,2402.186
300,5.89,2379.206,2379.206
301,5.95,2689.166,2506.444
302,6.01,2899.544,2697.127
303,6.11,3403.137,2901.776
304,6.19,3440.799,3039.716
305,6.25,3447.418,3146.585
306,6.33,3663.77,3262.687
307,6.39,3679.09,3378.284
308,6.42,3597.582,3447.165
309,6.43,3531.639,3481.5
310,6.43,3482.566,3482.566
311,6.43,3437.678,3437.678
312,6.38,3165.666,3416.36
313,6.28,2752.849,3254.21
314,6.27,3139.404,3189.543
315,6.24,2995.328,3145.717
316,6.21,2952.372,3102.789
317,6.18,2908.356,3058.773
318,6.15,2860.706,3011.095
319,6.13,2863.771,2964.049
320,6.09,2707.874,2908.43
321,6.02,2466.025,2816.969
322,5.97,2534.499,2726.138
323,5.76,1940.786,2580.369
324,5.7,2174.886,2357.608
325,5.62,2024.032,2267.671
326,5.57,2031.127,2183.405
327,5.53,1993.315,2115.148
328,5.48,1902.447,2059.78
329,5.45,1916.888,2015.832
330,5.42,1880.147,1979.091
331,5.39,1854.434,1953.378
332,5.37,1862.036,1928.008
333,5.34,1802.487,1901.431
334,5.32,1810.582,1876.554
335,5.3,1787.722,1853.694
336,5.29,1804.147,1837.119
337,5.3,1868.969,1835.997
338,5.31,1880.962,1847.99
339,5.32,1889.274,1856.274
340,5.33,1895.324,1862.352
341,5.34,1906.007,1873.007
342,5.34,1876.881,1876.881
343,5.34,1876.191,1876.191
344,5.34,1876.508,1876.508
345,5.34,1888.918,1888.918
346,5.32,1874.952,1940.924
347,5.27,1792.636,1957.553
348,5.23,1729.039,1860.983
349,5.17,1667.378,1865.267
350,5.13,1571.26,1703.204
351,5.25,1509.849,1114.043
352,5.27,1141.125,1075.153
353,5.27,1083.172,1083.172
354,5.28,1240.152,1207.18
355,5.28,1270.156,1270.156
356,5.28,1281.838,1281.838
357,5.28,1337.505,1337.505
358,5.28,1283.076,1283.076
359,5.29,1380.184,1347.184
360,5.25,1460.777,1592.721
361,5.28,1738.43,1639.486
362,5.34,1884.232,1686.315
363,5.4,1886.119,1688.23
364,5.45,1905.981,1741.064
365,5.48,1879.943,1780.999
366,5.5,1923.072,1857.1
367,5.4,1448.226,1778.059
368,5.23,1078.171,1638.893
369,5.11,1047.152,1442.958
370,5.12,942.61,909.61
371,5.14,1027.294,961.322
372,5.19,1163.556,998.639
373,5.33,1551.183,1089.433
374,5.38,1718.3,1553.383
375,5.45,1844.162,1613.273
376,5.45,1790.875,1790.875
377,5.43,1797.536,1863.508
378,5.41,1804.836,1870.808
379,5.33,1559.801,1823.662
380,5.25,1442.244,1706.105
381,5.16,1238.042,1534.903
382,5.16,1153.26,1153.26
383,5.15,1060.708,1093.68
384,5.12,967.187,1066.131
385,5.1,930.841,996.813
386,5.1,993.708,993.708
387,5.08,918.368,984.34
388,5.07,942.028,975.0
389,5.06,934.273,967.273
390,5.05,927.393,960.365
391,5.08,1075.479,976.535
392,5.1,1096.709,1030.737
393,5.02,693.806,957.667
394,4.99,432.174,558.397
395,4.99,339.858,339.858
396,4.98,282.352,342.63
397,4.95,116.032,296.782
398,4.96,226.827,166.577
399,4.98,235.448,114.948
400,4.98,110.495,110.495
401,4.98,131.558,131.558
402,5.02,342.808,156.308
403,5.1,460.003,196.142
404,5.15,401.735,236.818
405,5.15,585.963,585.963
406,5.18,1104.024,1005.08
407,5.25,1331.899,1101.01
408,5.3,1309.238,1144.322
409,5.33,1271.184,1172.24
410,5.35,1255.844,1189.872
411,5.37,1269.421,1203.448
412,5.39,1280.292,1214.32
413,5.4,1257.009,1224.037
414,5.41,1265.296,1232.323
415,5.41,1237.553,1237.553
416,5.4,1208.659,1241.632
417,5.3,631.632,961.465
418,5.27,356.226,455.17
419,5.25,372.338,438.31
420,5.21,289.839,421.783
421,5.21,413.872,413.872
422,5.21,418.4,418.4
423,5.21,420.932,420.932
424,5.24,510.717,411.745
425,5.29,659.508,494.592
426,5.31,798.468,732.523
427,5.36,1204.788,1039.872
428,5.38,1266.054,1200.082
429,5.39,1380.502,1347.502
430,5.39,1352.143,1352.143
431,5.39,1352.578,1352.578
432,5.39,1352.848,1352.848
433,5.38,1316.978,1349.978
434,5.36,1273.889,1339.862
435,5.35,1297.098,1330.07
436,5.34,1286.629,1319.602
437,5.28,1101.33,1299.247
438,5.18,901.958,1231.792
439,5.07,795.003,1157.808
440,5.0,824.629,1055.518
441,4.99,254.637,314.887
442,4.99,197.937,197.937
443,4.97,56.289,176.817
444,4.97,152.737,152.737
445,5.01,329.308,115.558
446,5.03,198.061,132.088
447,5.04,168.378,135.378
448,5.09,327.627,162.71
449,5.11,284.041,218.097
450,5.12,262.89,229.89
451,5.14,302.239,236.267
452,5.16,375.203,309.258
453,5.19,473.439,374.467
454,5.21,627.048,561.103
455,5.16,831.97,996.887
456,5.13,868.141,967.085
457,5.19,1172.417,974.5
458,5.26,1260.881,1030.02
459,5.34,1350.966,1087.077
460,5.42,1405.459,1141.598
461,5.53,1561.007,1205.785
462,5.59,1459.265,1276.515
463,5.63,1436.807,1315.002
464,5.61,1275.213,1336.13
465,5.47,799.934,1233.878
466,5.46,1152.797,1185.797
467,5.4,1092.461,1290.35
468,5.32,1119.547,1383.408
469,5.24,1053.322,1317.183
470,5.19,1110.843,1275.76
471,5.13,1035.903,1233.82
472,5.1,1102.152,1201.097
473,5.07,1079.752,1178.697
474,5.05,1097.028,1163.0
475,5.03,1083.251,1149.223
476,5.01,1127.073,1193.045
477,5.0,1321.016,1353.988
478,5.08,1659.633,1395.772
479,5.1,1623.231,1557.258
480,5.1,1613.46,1613.46
481,5.1,1614.248,1614.248
482,5.1,1614.947,1614.947
483,5.1,1612.593,1612.593
484,5.1,1607.858,1607.858
485,5.11,1644.839,1611.867
486,5.11,1610.248,1610.248
487,5.12,1650.0,1617.0
488,5.12,1618.898,1618.898
489,5.09,1561.776,1660.72
490,4.97,1245.619,1723.258
491,4.86,1045.583,1708.417
492,4.85,1660.858,1721.108
493,4.94,2288.297,1745.992
494,5.04,2326.358,1832.858
495,5.22,2554.574,1960.88
496,5.4,2698.148,2104.453
497,5.6,2901.512,2267.123
498,5.71,2725.732,2390.732
499,5.8,2742.698,2468.587
500,5.88,2778.291,2534.652
501,5.88,2702.155,2702.155
502,5.92,2885.277,2763.443
503,6.0,3038.246,2794.607
504,6.08,3200.43,2799.347
505,6.15,3249.679,2898.707
506,6.23,3394.787,2993.703
507,6.29,3383.147,3082.342
508,6.34,3406.764,3156.07
509,6.4,3526.996,3226.19
510,6.47,3653.633,3302.688
511,6.573,4010.223,3493.807
512,6.699,4711.841,4080.118
513,6.825,4920.844,4289.15
514,6.951,4949.546,4317.823
515,7.077,4965.339,4311.95
516,7.32,5677.673,4391.007
517,7.68,6877.219,4970.997
518,8.09,7853.617,5647.033
519,8.55,9115.123,6497.207
520,8.983,9925.465,7461.215
521,9.38,11238.033,8806.283
522,9.71,12331.883,10304.133
523,9.96,13031.526,11495.332
524,10.18,13740.714,12288.825
525,10.33,13728.047,12722.963
526,10.44,13783.522,13046.467
527,10.56,14116.714,13312.658
528,10.63,14027.524,13558.468
529,10.71,14274.688,13738.66
530,10.76,14200.644,13865.617
531,10.79,14156.749,13955.722
532,10.79,13988.608,13988.608
533,10.79,13988.703,13988.703
534,10.76,13759.061,13960.088
535,10.74,13760.657,13894.657
536,10.7,13548.791,13816.818
537,10.65,13379.407,13714.435
538,10.6,13240.221,13575.248
539,10.53,12950.429,13419.457
540,10.44,12615.658,13218.713
541,10.35,12410.749,13013.805
542,10.25,12110.269,12780.325
543,10.13,11718.199,12522.255
544,10.02,11502.557,12239.64
545,9.88,10944.244,11815.605
546,9.73,10273.883,11195.605
547,9.58,9660.864,10582.558
548,9.43,9013.064,9934.787
549,9.25,8118.401,9224.428
550,9.08,7462.346,8506.957
551,8.89,6713.001,7830.612
552,8.71,6394.993,7419.382
553,8.52,5943.938,7025.243
554,8.33,5556.827,6638.16
555,8.14,5148.656,6229.962
556,7.94,4703.009,5817.453
557,7.74,4412.982,5471.982
558,7.55,4137.798,5143.853
559,7.35,3753.728,4812.728
560,7.16,3472.879,4478.935
561,6.97,3155.014,4152.625
562,6.79,2994.836,3897.28
563,6.61,2759.517,3661.962
564,6.44,2579.908,3432.213
565,6.27,2360.845,3213.178
566,6.09,2083.351,2985.795
567,5.89,1970.999,2757.222
568,5.67,1898.289,2568.317
569,5.59,2413.386,2657.025
570,5.59,2709.488,2709.488
571,5.62,2568.479,2477.118
572,5.59,2367.396,2458.757
573,5.55,2301.102,2422.935
574,5.52,2303.261,2394.622
575,5.48,2235.418,2362.307
576,5.45,2233.589,2332.533
577,5.43,2245.956,2311.928
578,5.41,2230.129,2296.102
579,5.38,2173.041,2271.985
580,5.34,2107.753,2239.67
581,5.3,2076.706,2208.65
582,5.25,2007.5,2172.417
583,5.21,2003.111,2135.055
584,5.16,1905.985,2070.902
585,5.16,1916.777,1916.777
586,5.16,1918.34,1918.34
587,5.15,1728.314,1761.287
588,5.12,1128.804,1227.748
589,5.06,928.52,1126.437
590,5.07,519.867,486.867
591,5.18,722.456,359.65
592,5.28,625.267,295.433
593,5.43,892.947,398.197
594,5.68,1355.145,576.062
595,5.77,999.589,725.478
596,5.9,1162.2,766.283
597,6.01,1204.124,849.43
598,6.08,1326.558,975.613
599,6.07,1279.679,1329.818
600,6.01,1142.506,1443.312
601,5.91,1022.548,1346.798
602,5.79,908.967,1274.412
603,5.69,883.483,1188.038
604,5.61,885.482,1129.148
605,5.54,846.395,1059.562
606,5.49,870.478,1025.283
607,5.44,823.393,988.31
608,5.41,861.003,959.975
609,5.4,912.751,945.723
610,5.39,914.724,947.697
611,5.36,1078.316,1177.288
612,5.33,1072.897,1171.842
613,5.32,1123.144,1156.117
614,5.35,1270.766,1171.822
615,5.31,1026.011,1157.955
616,5.27,993.133,1125.05
617,5.26,1074.0,1107.0
618,5.26,1108.41,1108.41
619,5.23,1314.872,1413.817
620,5.22,1480.509,1513.482
621,5.25,1614.819,1515.875
622,5.27,1576.114,1510.142
623,5.28,1552.304,1519.332
624,5.28,1520.365,1520.365
625,5.28,1520.275,1520.275
626,5.25,1406.209,1505.153
627,5.22,1382.511,1481.455
628,5.18,1326.801,1458.745
629,5.13,1261.708,1426.625
630,5.1,1295.296,1394.24
631,5.07,1272.544,1371.488
632,5.04,1250.884,1349.828
633,5.02,831.478,897.45
634,5.11,567.31,270.477
635,5.11,291.623,291.623
636,5.06,110.893,275.81
637,5.1,315.154,183.21
638,5.13,302.329,203.385
639,5.14,254.75,221.75
640,5.14,222.352,222.352
641,5.18,370.755,238.838
642,5.25,502.482,271.593
643,5.28,726.133,627.188
644,5.36,994.046,730.185
645,5.41,936.535,771.618
646,5.44,892.887,793.915
647,5.42,735.424,801.397
648,5.37,611.562,776.478
649,5.32,569.655,734.572
650,5.29,611.097,710.042
651,5.26,590.896,689.868
652,5.23,574.592,673.537
653,5.22,625.889,658.862
654,5.21,617.607,650.607
655,5.21,650.367,650.367
656,5.24,761.926,662.953
657,5.27,781.281,682.337
658,5.31,837.507,705.59
659,5.33,790.752,724.78
660,5.35,805.742,739.77
661,5.35,743.262,743.262
662,5.34,708.683,741.655
663,5.34,736.555,736.555
664,5.33,702.318,735.318
665,5.31,655.118,721.09
666,5.29,643.076,709.02
667,5.28,668.51,701.51
668,5.28,696.077,696.077
669,5.27,657.579,690.552
670,5.26,651.882,684.882
671,5.26,682.8,682.8
672,5.26,683.015,683.015
673,5.25,645.899,678.872
674,5.25,676.7,676.7
675,5.25,677.467,677.467
676,5.24,639.846,672.818
677,5.26,741.918,675.973
678,5.27,719.263,686.263
679,5.27,690.375,690.375
680,5.28,730.419,697.447
681,5.28,701.892,701.892
682,5.24,549.57,681.487
683,5.21,588.708,687.68
684,5.2,699.747,732.719
685,5.18,655.027,720.999
686,5.16,643.419,709.391
687,5.16,700.01,700.01
688,5.16,700.412,700.412
689,5.17,737.21,704.21
690,5.17,707.867,707.867
691,5.17,707.656,707.656
692,5.17,707.989,707.989
693,5.18,742.451,709.479
694,5.21,827.847,728.903
695,5.24,847.165,748.193
696,5.28,909.831,777.914
697,5.3,864.188,798.216
698,5.32,880.168,814.196
699,5.33,859.312,826.34
700,5.35,904.165,838.193
701,5.36,878.467,845.495
702,5.36,851.399,851.399
703,5.37,889.633,856.633
704,5.37,859.25,859.25
705,5.31,683.507,881.424
706,5.27,755.71,887.627
707,5.27,1169.019,1169.019
708,5.28,1233.661,1200.689
709,5.29,1243.554,1210.554
710,5.29,1158.836,1158.836
711,5.29,1210.692,1210.692
712,5.26,1106.97,1205.942
713,5.13,695.77,1124.548
714,5.05,759.209,1023.07
715,5.03,896.929,962.901
716,4.96,862.183,1202.155
717,4.87,737.282,1279.615
718,4.78,657.929,1200.262
719,4.71,708.043,1129.849
720,4.64,641.585,1063.391
721,4.59,713.712,1014.99
722,4.55,734.637,975.665
723,4.51,696.505,937.561
724,4.47,661.839,902.867
725,4.44,696.262,877.04
726,4.41,671.884,852.662
727,4.41,497.933,497.933
728,4.53,763.774,40.663
729,4.65,725.018,1.907
730,4.72,424.621,2.815
731,4.72,42.553,42.553
732,4.79,578.486,156.68
733,4.79,157.326,157.326
734,4.79,157.807,157.807
735,4.77,37.239,157.767
736,4.77,157.958,157.958
737,4.77,158.061,158.061
738,4.76,98.148,158.398
739,4.76,121.438,121.438
740,4.76,82.185,82.185
741,4.76,129.205,129.205
742,4.76,82.01,82.01
743,4.76,81.807,81.807
744,4.78,202.415,81.915
745,4.78,82.152,82.152
746,4.78,130.021,130.021
747,4.79,142.608,82.33
748,4.8,142.505,82.255
749,4.8,82.033,82.033
750,4.81,142.12,81.87
751,4.82,141.924,81.646
752,4.83,141.108,80.858
753,4.88,355.819,54.541
754,5.01,784.46,28.377
755,5.02,146.483,113.483
756,4.99,0.0,51.148
757,5.0,142.72,82.47
758,5.05,195.161,30.244
759,5.05,94.254,94.254
760,5.09,235.559,103.615
761,5.14,388.367,223.45
762,5.18,554.07,422.153
763,5.14,260.026,391.943
764,5.1,290.352,422.296
765,5.09,438.347,471.319
766,5.11,594.276,528.332
767,5.12,575.418,542.418
768,5.14,610.405,544.433
769,5.17,663.347,564.403
770,5.19,647.841,581.869
771,5.19,586.79,586.79
772,5.19,585.229,585.229
773,5.18,497.783,530.783
774,5.18,576.778,576.778
775,5.16,456.85,522.822
776,5.15,528.854,561.826
777,5.14,469.116,502.088
778,5.14,555.157,555.157
779,5.13,468.811,501.811
780,5.12,460.991,493.963
781,5.12,305.371,305.371
782,5.13,269.493,236.521
783,5.13,294.451,294.451
784,5.14,290.13,257.13
785,5.16,393.62,327.676
786,5.17,303.324,270.324
787,5.18,307.085,274.113
788,5.16,209.926,275.898
789,5.13,155.498,254.442
790,5.12,209.188,242.16
791,5.12,239.053,239.053
792,5.1,166.6,232.572
793,5.09,242.271,275.243
794,5.08,181.732,214.732
795,5.07,230.254,263.226
796,5.06,171.776,204.776
797,5.05,163.732,196.704
798,5.04,158.379,191.351
799,5.03,152.68,185.68
800,5.02,146.806,179.778
801,5.02,100.554,100.554
802,5.02,98.002,98.002
803,5.02,98.089,98.089
804,5.02,78.333,78.333
805,5.03,97.918,64.946
806,5.03,67.451,67.451
807,5.05,191.252,125.28
808,5.09,246.188,114.244
809,5.09,261.807,261.807
810,5.09,219.84,219.84
811,5.1,309.655,276.683
812,5.11,265.072,232.1
813,5.11,232.557,232.557
814,5.14,339.21,240.238
815,5.16,324.298,258.354
816,5.17,300.022,267.022
817,5.17,269.939,269.939
818,5.17,269.47,269.47
819,5.17,269.359,269.359
820,5.17,268.643,268.643
821,5.17,268.148,268.148
822,5.17,267.566,267.566
823,5.17,267.489,267.489
824,5.18,303.473,270.501
825,5.18,273.622,273.622
826,5.19,311.879,278.879
827,5.2,316.294,283.322
828,5.2,287.922,287.922
829,5.21,322.854,289.882
830,5.25,438.579,306.635
831,5.28,429.159,330.215
832,5.28,340.62,340.62
833,5.28,340.641,340.641
834,5.28,327.707,327.707
835,5.28,302.916,302.916
836,5.27,267.404,300.376
837,5.26,258.966,291.966
838,5.24,216.681,282.625
839,5.23,240.704,273.704
840,5.22,234.663,267.635
841,5.21,228.492,261.492
842,5.2,222.429,255.401
843,5.2,250.79,250.79
844,5.2,250.328,250.328
845,5.2,249.853,249.853
846,5.2,249.645,249.645
847,5.21,285.421,252.449
848,5.21,255.419,255.419
849,5.21,255.469,255.469
850,5.22,289.322,256.322
851,5.22,262.467,262.467
852,5.22,262.702,262.702
853,5.22,263.727,263.727
854,5.22,263.869,263.869
855,5.22,263.947,263.947
856,5.24,338.597,272.625
857,5.24,277.487,277.487
858,5.24,277.42,277.42
859,5.25,312.531,279.559
860,5.25,283.455,283.455
861,5.25,283.33,283.33
862,5.25,283.265,283.265
863,5.25,283.33,283.33
864,5.25,283.175,283.175
865,5.25,283.19,283.19
866,5.25,282.921,282.921
867,5.25,282.432,282.432
868,5.25,282.262,282.262
869,5.25,282.12,282.12
870,5.25,282.252,282.252
871,5.25,281.935,281.935
872,5.25,282.006,282.006
873,5.25,281.35,281.35
874,5.25,281.381,281.381
875,5.25,281.686,281.686
876,5.27,353.12,287.148
877,5.28,329.138,296.166
878,5.28,302.651,302.651
879,5.28,302.993,302.993
880,5.29,339.662,306.662
881,5.29,309.951,309.951
882,5.3,346.392,313.42
883,5.3,316.245,316.245
884,5.3,316.14,316.14
885,5.3,316.13,316.13
886,5.3,315.965,315.965
887,5.29,282.657,315.629
888,5.29,309.474,309.474
889,5.29,309.205,309.205
890,5.29,309.078,309.078
891,5.28,270.808,303.808
892,5.28,301.927,301.927
893,5.28,301.572,301.572
894,5.28,300.853,300.853
895,5.28,300.443,300.443
896,5.28,300.141,300.141
897,5.28,300.124,300.124
898,5.28,300.808,300.808
899,5.28,300.995,300.995
900,5.28,302.086,302.086
901,5.28,302.588,302.588
902,5.28,302.501,302.501
903,5.28,302.691,302.691
904,5.28,303.074,303.074
905,5.28,303.373,303.373
906,5.28,303.563,303.563
907,5.28,303.111,303.111
908,5.28,303.018,303.018
909,5.28,302.819,302.819
910,5.28,302.56,302.56
911,5.28,302.508,302.508
912,5.28,302.431,302.431
913,5.28,302.574,302.574
914,5.27,269.059,302.031
915,5.27,295.437,295.437
916,5.27,295.072,295.072
917,5.27,294.587,294.587
918,5.27,294.157,294.157
919,5.27,294.08,294.08
920,5.27,293.897,293.897
921,5.27,293.783,293.783
922,5.27,293.583,293.583
923,5.27,267.441,267.441
924,5.25,222.474,288.446
925,5.24,247.887,280.859
926,5.24,276.348,276.348
927,5.23,243.024,276.024
928,5.21,200.491,266.463
929,5.2,221.334,254.306
930,5.21,319.16,286.188
931,5.26,501.671,336.754
932,5.29,463.013,364.041
933,5.3,404.595,371.623
934,5.29,343.383,376.355
935,5.25,219.565,351.509
936,5.23,267.96,333.932
937,5.23,330.649,330.649
938,5.22,292.809,325.781
939,5.23,361.669,328.697
940,5.23,330.421,330.421
941,5.23,329.956,329.956
942,5.23,329.309,329.309
943,5.24,367.171,334.171
944,5.27,442.756,343.812
945,5.27,354.869,354.869
946,5.27,354.622,354.622
947,5.25,284.532,350.504
948,5.23,267.561,333.533
949,5.22,246.544,279.516
950,5.21,225.716,258.716
951,5.2,216.365,249.337
952,5.19,208.288,241.26
953,5.19,240.603,240.603
954,5.18,201.87,234.87
955,5.18,234.026,234.026
956,5.17,199.442,232.414
957,5.16,187.92,220.92
958,5.16,217.585,217.585
959,5.16,217.379,217.379
960,5.15,150.742,183.714
961,5.15,174.63,174.63
962,5.15,174.31,174.31
963,5.14,140.093,173.065
964,5.14,167.73,167.73
965,5.14,167.373,167.373
966,5.14,167.215,167.215
967,5.13,126.496,159.496
968,5.13,149.389,149.389
969,5.13,147.805,147.805
970,5.13,147.878,147.878
971,5.13,148.051,148.051
972,5.13,148.381,148.381
973,5.13,148.898,148.898
974,5.13,149.386,149.386
975,5.13,149.917,149.917
976,5.13,152.655,152.655
977,5.13,156.226,156.226
978,5.13,156.194,156.194
979,5.15,223.986,158.014
980,5.17,243.827,177.855
981,5.18,218.026,185.054
982,5.19,225.309,192.309
983,5.19,214.03,214.03
984,5.2,262.235,229.263
985,5.2,229.118,229.118
986,5.2,228.798,228.798
987,5.2,228.086,228.086
988,5.2,228.261,228.261
989,5.2,227.9,227.9
990,5.2,228.56,228.56
991,5.2,244.073,244.073
992,5.2,243.732,243.732
993,5.2,243.731,243.731
994,5.2,243.946,243.946
995,5.2,244.505,244.505
996,5.21,278.407,245.435
997,5.21,252.024,252.024
998,5.21,252.547,252.547
999,5.21,252.907,252.907
1000,5.21,253.034,253.034
1001,5.21,253.085,253.085
1002,5.21,252.862,252.862
1003,5.21,252.612,252.612
1004,5.22,288.809,255.809
1005,5.22,258.836,258.836
1006,5.22,254.095,254.095
1007,5.23,292.748,259.776
1008,5.24,302.111,269.111
1009,5.24,271.163,271.163
1010,5.24,270.46,270.46
1011,5.24,270.343,270.343
1012,5.24,269.738,269.738
1013,5.24,269.573,269.573
1014,5.24,269.384,269.384
1015,5.24,268.595,268.595
1016,5.24,268.443,268.443
1017,5.24,268.435,268.435
1018,5.24,268.973,268.973
1019,5.23,234.953,267.953
1020,5.24,299.447,266.447
1021,5.23,237.136,270.136
1022,5.19,117.766,249.683
1023,5.17,163.74,229.712
1024,5.17,226.536,226.536
1025,5.15,153.223,219.195
1026,5.12,86.738,185.682
1027,5.12,156.277,156.277
1028,5.12,156.839,156.839
1029,5.11,119.126,152.126
1030,5.1,103.852,136.824
1031,5.1,105.338,105.338
1032,5.1,105.065,105.065
1033,5.1,105.298,105.298
1034,5.1,105.372,105.372
1035,5.1,104.432,104.432
1036,5.1,103.815,103.815
1037,5.1,103.245,103.245
1038,5.1,103.198,103.198
1039,5.1,103.08,103.08
1040,5.1,103.2,103.2
1041,5.1,103.278,103.278
1042,5.1,136.04,136.04
1043,5.1,110.006,110.006
1044,5.1,114.295,114.295
1045,5.1,124.355,124.355
1046,5.13,229.632,130.688
1047,5.14,200.357,167.357
1048,5.15,246.035,213.063
1049,5.2,390.796,225.879
1050,5.23,359.805,260.861
1051,5.26,372.615,273.671
1052,5.32,641.619,443.702
1053,5.34,713.338,647.366
1054,5.3,517.032,648.976
1055,5.3,639.085,639.085
1056,5.3,638.313,638.313
1057,5.3,637.917,637.917
1058,5.3,636.797,636.797
1059,5.29,596.751,629.723
1060,5.28,590.218,623.218
1061,5.24,474.481,606.398
1062,5.2,442.937,574.881
1063,5.18,486.568,552.54
1064,5.15,434.257,533.201
1065,5.13,266.086,332.058
1066,5.1,97.948,196.892
1067,5.09,154.657,187.629
1068,5.08,146.839,179.839
1069,5.08,155.249,155.249
1070,5.08,140.921,140.921
1071,5.08,137.754,137.754
1072,5.07,100.474,133.446
1073,5.07,103.242,103.242
1074,5.07,91.409,91.409
1075,5.07,91.539,91.539
1076,5.07,91.517,91.517
1077,5.08,126.16,93.188
1078,5.08,118.834,118.834
1079,5.1,208.398,142.426
1080,5.1,148.087,148.087
1081,5.11,186.071,153.099
1082,5.12,187.967,154.967
1083,5.13,193.953,160.981
1084,5.14,201.938,168.938
1085,5.14,173.131,173.131
1086,5.15,211.009,178.037
1087,5.16,215.62,182.648
1088,5.17,220.194,187.194
1089,5.17,204.461,204.461
1090,5.18,265.828,232.856
1091,5.19,269.546,236.546
1092,5.23,389.443,257.526
1093,5.28,448.586,283.669
1094,5.26,238.542,304.514
1095,5.25,248.605,281.577
1096,5.24,242.788,275.76
1097,5.24,325.246,325.246
1098,5.19,176.415,341.332
1099,5.16,216.423,315.395
1100,5.16,307.427,307.427
1101,5.13,244.543,343.487
1102,5.13,341.791,341.791
1103,5.15,414.536,348.564
1104,5.15,352.365,352.365
1105,5.15,351.303,351.303
1106,5.16,390.019,357.047
1107,5.16,357.056,357.056
1108,5.16,356.892,356.892
1109,5.15,370.496,403.468
1110,5.15,349.45,349.45
1111,5.14,311.059,344.031
1112,5.13,306.347,339.347
1113,5.13,332.864,332.864
1114,5.13,214.371,214.371
1115,5.13,200.606,200.606
1116,5.1,94.959,193.903
1117,5.08,108.61,174.582
1118,5.08,150.233,150.233
1119,5.08,120.221,120.221
1120,5.08,75.271,75.271
1121,5.07,91.595,124.567
1122,5.07,127.721,127.721
1123,5.07,127.402,127.402
1124,5.06,93.794,126.794
1125,5.05,86.024,118.996
1126,5.05,114.856,114.856
1127,5.05,165.886,165.886
1128,5.05,114.585,114.585
1129,5.05,169.525,169.525
1130,5.05,129.04,129.04
1131,5.05,200.681,200.681
1132,5.05,149.065,149.065
1133,5.05,148.877,148.877
1134,5.05,149.262,149.262
1135,5.05,149.388,149.388
1136,5.05,200.626,200.626
1137,5.05,149.528,149.528
1138,5.11,361.009,163.12
1139,5.15,334.864,202.92
1140,5.15,222.999,222.999
1141,5.1,26.608,191.525
1142,5.09,149.649,182.621
1143,5.09,178.101,178.101
1144,5.07,160.789,226.761
1145,5.06,119.094,152.094
1146,5.05,148.916,181.888
1147,5.05,127.525,127.525
1148,5.04,145.885,178.857
1149,5.04,95.353,95.353
1150,5.04,142.502,142.502
1151,5.04,91.208,91.208
1152,5.05,177.277,144.305
1153,5.07,168.994,103.022
1154,5.07,167.751,167.751
1155,5.08,174.522,141.55
1156,5.09,230.683,197.683
1157,5.1,184.364,151.392
1158,5.17,455.886,224.997
1159,5.2,332.085,233.141
1160,5.23,407.8,308.856
1161,5.25,335.775,269.803
1162,5.2,150.299,315.216
1163,5.16,151.807,283.751
1164,5.16,272.06,272.06
1165,5.14,200.952,266.896
1166,5.11,150.655,249.627
1167,5.1,150.379,183.351
1168,5.1,234.474,234.474
1169,5.08,111.718,177.69
1170,5.07,133.855,166.827
1171,5.06,126.003,159.003
1172,5.06,205.82,205.82
1173,5.05,114.356,147.328
1174,5.08,250.08,151.136
1175,5.1,243.156,177.184
1176,5.12,305.026,239.054
1177,5.13,275.815,242.843
1178,5.15,321.32,255.348
1179,5.17,333.45,267.478
1180,5.17,273.862,273.862
1181,5.18,260.134,227.162
1182,5.19,269.263,236.263
1183,5.2,276.025,243.053
1184,5.21,279.946,246.974
1185,5.21,251.475,251.475
1186,5.19,184.138,250.082
1187,5.17,168.234,234.206
1188,5.14,117.341,216.285
1189,5.13,174.941,207.941
1190,5.11,128.827,194.799
1191,5.09,118.155,184.099
1192,5.08,144.692,177.692
1193,5.07,137.145,170.117
1194,5.06,214.55,247.55
1195,5.04,217.792,283.736
1196,5.03,241.277,274.277
1197,5.02,234.833,267.805
1198,5.0,190.852,256.824
1199,5.0,250.247,250.247
1200,5.0,250.37,250.37
1201,5.03,360.65,261.706
1202,5.05,340.538,274.566
1203,5.06,316.396,283.424
1204,5.08,361.324,295.352
1205,5.09,337.378,304.378
1206,5.1,343.087,310.115
1207,5.1,315.399,315.399
1208,5.1,325.027,325.027
1209,5.08,537.343,603.315
1210,5.04,473.806,605.723
1211,5.01,558.383,657.355
1212,4.99,149.118,242.34
1213,4.96,0.0,87.672
1214,4.93,0.0,89.403
