Unnamed: 0,수위,총유입량,총방류량
24564,5.02,287.205,320.177
24565,5.02,319.852,319.852
24566,5.02,319.843,319.843
24567,5.03,356.265,323.293
24568,5.03,205.005,205.005
24569,5.03,192.022,192.022
24570,5.03,201.217,201.217
24571,5.02,167.7,200.672
24572,5.01,164.823,197.823
24573,5.0,162.155,195.127
24574,4.99,136.151,192.707
24575,4.98,136.167,192.723
24576,4.97,136.327,192.883
24577,4.95,76.827,189.938
24578,4.94,98.329,154.885
24579,4.93,59.022,115.578
24580,4.92,17.456,74.012
24581,4.92,64.702,64.702
24582,4.92,62.19,62.19
24583,4.92,62.002,62.002
24584,4.93,118.533,61.977
24585,4.93,62.013,62.013
24586,4.93,61.955,61.955
24587,4.93,61.993,61.993
24588,4.94,118.564,62.008
24589,4.94,61.97,61.97
24590,4.94,63.186,63.186
24591,4.94,62.65,62.65
24592,4.94,61.987,61.987
24593,4.94,62.848,62.848
24594,4.94,79.25,79.25
24595,4.94,100.102,100.102
24596,4.95,204.791,148.235
24597,4.96,239.874,183.318
24598,4.97,249.251,192.695
24599,4.97,192.817,192.817
24600,4.97,192.602,192.602
24601,4.98,249.213,192.657
24602,4.98,192.838,192.838
24603,4.98,192.715,192.715
24604,4.98,192.71,192.71
24605,4.98,192.797,192.797
24606,4.98,192.873,192.873
24607,4.98,192.775,192.775
24608,4.97,136.291,192.847
24609,4.96,136.381,192.937
24610,4.95,136.229,192.785
24611,4.93,28.236,141.347
24612,4.93,56.79,56.79
24613,4.92,2.734,59.29
24614,4.91,2.734,59.29
24615,4.9,2.734,59.29
24616,4.9,59.29,59.29
24617,4.9,59.29,59.29
24618,4.9,59.29,59.29
24619,4.92,172.401,59.29
24620,4.94,172.519,59.408
24621,4.95,135.691,79.135
24622,4.97,202.571,89.46
24623,4.98,173.499,116.943
24624,4.99,174.866,118.31
24625,4.99,190.967,190.967
24626,4.99,192.778,192.778
24627,4.99,192.653,192.653
24628,4.99,192.897,192.897
24629,4.99,192.88,192.88
24630,4.99,192.755,192.755
24631,4.99,192.762,192.762
24632,4.98,136.191,192.747
24633,4.97,122.429,178.985
24634,4.96,55.071,111.627
24635,4.95,54.961,111.517
24636,4.94,51.276,107.832
24637,4.93,8.231,64.787
24638,4.93,64.798,64.798
24639,4.92,8.186,64.742
24640,4.92,64.753,64.753
24641,4.92,64.75,64.75
24642,4.93,121.263,64.707
24643,4.95,177.823,64.712
24644,4.96,121.321,64.765
24645,4.97,121.288,64.732
24646,4.98,121.278,64.722
24647,5.0,177.813,64.702
24648,5.01,98.129,65.157
24649,5.02,100.653,67.653
24650,5.03,103.759,70.787
24651,5.03,73.198,73.198
24652,5.04,108.797,75.797
24653,5.05,110.564,77.592
24654,5.06,112.699,79.727
24655,5.06,81.515,81.515
24656,5.07,139.494,106.494
24657,5.07,152.648,152.648
24658,5.08,170.159,137.187
24659,5.08,139.287,139.287
24660,5.08,139.403,139.403
24661,5.08,139.347,139.347
24662,5.08,139.398,139.398
24663,5.08,139.5,139.5
24664,5.08,139.447,139.447
24665,5.08,161.547,161.547
24666,5.09,210.104,177.104
24667,5.11,248.908,182.964
24668,5.13,297.217,231.245
24669,5.13,234.71,234.71
24670,5.13,234.667,234.667
24671,5.14,272.551,239.551
24672,5.14,239.941,239.941
24673,5.15,276.176,243.204
24674,5.15,244.947,244.947
24675,5.15,244.994,244.994
24676,5.15,245.111,245.111
24677,5.15,244.847,244.847
24678,5.15,244.992,244.992
24679,5.15,245.011,245.011
24680,5.15,244.954,244.954
24681,5.15,244.824,244.824
24682,5.15,245.09,245.09
24683,5.14,210.625,243.597
24684,5.14,240.042,240.042
24685,5.14,239.846,239.846
24686,5.14,239.85,239.85
24687,5.13,204.544,237.544
24688,5.13,234.744,234.744
24689,5.13,234.791,234.791
24690,5.13,234.711,234.711
24691,5.13,289.419,289.419
24692,5.13,315.963,315.963
24693,5.12,413.404,446.376
24694,5.13,487.003,454.031
24695,5.12,418.859,451.831
24696,5.1,378.111,444.083
24697,5.09,404.184,437.156
24698,5.07,367.238,433.21
24699,5.06,396.034,429.034
24700,5.05,391.309,424.281
24701,5.03,353.059,419.031
24702,5.01,348.779,414.751
24703,5.0,358.51,391.482
24704,4.99,229.644,286.2
24705,4.98,124.181,180.737
24706,4.97,60.326,116.882
24707,4.96,39.111,95.667
24708,4.96,64.773,64.773
24709,4.95,8.194,64.75
24710,4.96,125.183,68.627
24711,4.97,135.934,79.378
24712,4.98,135.783,79.227
24713,5.0,278.094,164.983
24714,5.01,227.285,194.313
24715,5.02,230.348,197.348
24716,5.03,233.568,200.596
24717,5.04,236.635,203.635
24718,5.05,239.142,206.17
24719,5.06,241.103,208.131
24720,5.06,209.573,209.573
24721,5.07,244.742,211.742
24722,5.07,212.303,212.303
24723,5.08,246.194,213.222
24724,5.08,215.183,215.183
24725,5.08,215.06,215.06
24726,5.08,215.195,215.195
24727,5.08,215.262,215.262
24728,5.08,215.118,215.118
24729,5.08,215.153,215.153
24730,5.08,215.195,215.195
24731,5.08,215.135,215.135
24732,5.07,179.633,212.605
24733,5.07,205.683,205.683
24734,5.07,206.445,206.445
24735,5.07,212.358,212.358
24736,5.07,211.142,211.142
24737,5.07,212.312,212.312
24738,5.07,212.492,212.492
24739,5.07,212.355,212.355
24740,5.07,212.38,212.38
24741,5.07,212.363,212.363
24742,5.08,247.687,214.715
24743,5.08,215.188,215.188
24744,5.08,215.152,215.152
24745,5.08,215.255,215.255
24746,5.08,215.05,215.05
24747,5.08,215.122,215.122
24748,5.08,215.248,215.248
24749,5.08,215.05,215.05
24750,5.08,215.173,215.173
24751,5.08,215.107,215.107
24752,5.08,215.172,215.172
24753,5.08,215.127,215.127
24754,5.08,215.148,215.148
24755,5.08,215.1,215.1
24756,5.08,215.1,215.1
24757,5.07,180.351,213.323
24758,5.07,212.298,212.298
24759,5.06,177.1,210.1
24760,5.05,176.075,209.047
24761,5.05,186.375,186.375
24762,5.05,176.695,176.695
24763,5.05,176.733,176.733
24764,5.04,142.551,175.523
24765,5.04,146.272,146.272
24766,5.04,119.248,119.248
24767,5.04,111.47,111.47
24768,5.05,145.756,112.784
24769,5.06,148.087,115.115
24770,5.07,150.898,117.898
24771,5.08,153.503,120.531
24772,5.09,156.247,123.247
24773,5.1,168.252,135.28
24774,5.11,180.242,147.27
24775,5.12,184.074,151.074
24776,5.12,155.081,155.081
24777,5.13,189.264,156.292
24778,5.13,208.202,208.202
24779,5.13,236.031,236.031
24780,5.13,235.825,235.825
24781,5.13,236.137,236.137
24782,5.12,202.055,235.027
24783,5.12,230.735,230.735
24784,5.11,192.74,225.74
24785,5.11,225.942,225.942
24786,5.1,187.811,220.783
24787,5.1,220.702,220.702
24788,5.1,220.772,220.772
24789,5.1,220.642,220.642
24790,5.1,220.775,220.775
24791,5.1,220.735,220.735
24792,5.1,220.757,220.757
24793,5.1,249.029,249.029
24794,5.11,297.474,264.502
24795,5.13,375.023,309.051
24796,5.14,352.229,319.229
24797,5.14,353.392,353.392
24798,5.14,397.866,397.866
24799,5.14,398.069,398.069
24800,5.14,397.927,397.927
24801,5.14,398.016,398.016
24802,5.13,362.824,395.824
24803,5.11,322.283,388.255
24804,5.11,382.353,382.353
24805,5.1,372.749,405.721
24806,5.08,382.851,448.823
24807,5.08,445.837,445.837
24808,5.08,446.135,446.135
24809,5.09,571.04,538.04
24810,5.09,693.941,693.941
24811,5.09,694.228,694.228
24812,5.1,729.117,696.145
24813,5.1,698.337,698.337
24814,5.1,699.224,699.224
24815,5.11,736.461,703.489
24816,5.11,704.884,704.884
24817,5.11,704.235,704.235
24818,5.11,705.618,705.618
24819,5.11,705.516,705.516
24820,5.11,705.07,705.07
24821,5.11,705.454,705.454
24822,5.11,705.621,705.621
24823,5.11,705.871,705.871
24824,5.1,672.124,705.096
24825,5.1,700.51,700.51
24826,5.09,664.973,697.945
24827,5.09,625.848,625.848
24828,5.08,568.814,601.814
24829,5.08,600.985,600.985
24830,5.08,600.687,600.687
24831,5.08,601.149,601.149
24832,5.07,565.358,598.33
24833,5.06,562.505,595.505
24834,5.05,559.092,592.064
24835,5.04,556.563,589.535
24836,5.03,553.121,586.121
24837,5.02,550.932,583.904
24838,5.01,540.46,573.46
24839,5.01,468.127,468.127
24840,5.01,323.445,323.445
24841,5.01,282.683,282.683
24842,5.01,266.563,266.563
24843,5.01,266.645,266.645
24844,5.01,218.319,218.319
24845,5.02,229.9,196.9
24846,5.02,198.335,198.335
24847,5.03,233.122,200.15
24848,5.04,234.772,201.772
24849,5.05,237.444,204.472
24850,5.05,206.865,206.865
24851,5.06,241.319,208.347
24852,5.06,209.56,209.56
24853,5.07,245.229,212.229
24854,5.08,246.657,213.685
24855,5.08,215.203,215.203
24856,5.09,250.715,217.715
24857,5.1,252.027,219.055
24858,5.1,220.757,220.757
24859,5.11,256.46,223.488
24860,5.11,226.079,226.079
24861,5.11,225.664,225.664
24862,5.12,259.729,226.729
24863,5.12,230.891,230.891
24864,5.12,230.719,230.719
24865,5.12,230.841,230.841
24866,5.12,230.761,230.761
24867,5.12,230.88,230.88
24868,5.12,230.653,230.653
24869,5.12,230.892,230.892
24870,5.12,231.001,231.001
24871,5.12,230.932,230.932
24872,5.12,230.859,230.859
24873,5.12,231.058,231.058
24874,5.12,230.934,230.934
24875,5.12,230.944,230.944
24876,5.12,230.982,230.982
24877,5.11,193.312,226.312
24878,5.11,225.894,225.894
24879,5.1,191.714,224.686
24880,5.1,220.827,220.827
24881,5.1,220.71,220.71
24882,5.1,220.805,220.805
24883,5.1,220.773,220.773
24884,5.1,220.722,220.722
24885,5.1,220.842,220.842
24886,5.1,220.715,220.715
24887,5.1,220.888,220.888
24888,5.1,220.853,220.853
24889,5.1,220.828,220.828
24890,5.1,220.88,220.88
24891,5.1,220.815,220.815
24892,5.1,220.725,220.725
24893,5.1,220.685,220.685
24894,5.11,255.182,222.21
24895,5.11,225.823,225.823
24896,5.11,225.745,225.745
24897,5.11,225.78,225.78
24898,5.11,225.851,225.851
24899,5.11,225.907,225.907
24900,5.11,225.731,225.731
24901,5.11,225.922,225.922
24902,5.11,225.761,225.761
24903,5.11,218.09,218.09
24904,5.11,225.69,225.69
24905,5.11,225.748,225.748
24906,5.11,177.695,177.695
24907,5.11,225.509,225.509
24908,5.11,225.831,225.831
24909,5.11,225.662,225.662
24910,5.11,225.661,225.661
24911,5.12,259.284,226.284
24912,5.12,231.089,231.089
24913,5.12,231.157,231.157
24914,5.12,230.878,230.878
24915,5.12,230.985,230.985
24916,5.11,197.926,230.926
24917,5.12,263.941,230.941
24918,5.13,268.804,235.832
24919,5.13,236.021,236.021
24920,5.13,235.932,235.932
24921,5.14,270.809,237.809
24922,5.14,266.729,266.729
24923,5.14,313.477,313.477
24924,5.14,313.755,313.755
24925,5.14,313.857,313.857
24926,5.14,313.959,313.959
24927,5.14,314.039,314.039
24928,5.14,314.458,314.458
24929,5.15,348.98,316.008
24930,5.15,319.568,319.568
24931,5.15,319.784,319.784
24932,5.15,319.53,319.53
24933,5.15,319.952,319.952
24934,5.14,281.652,314.624
24935,5.12,241.57,307.542
24936,5.11,242.797,275.797
24937,5.1,189.172,222.144
24938,5.09,187.108,220.08
24939,5.08,184.347,217.347
24940,5.08,215.06,215.06
24941,5.07,179.898,212.87
24942,5.07,212.228,212.228
24943,5.07,212.412,212.412
24944,5.06,176.772,209.772
24945,5.06,209.543,209.543
24946,5.06,209.503,209.503
24947,5.06,209.628,209.628
24948,5.05,175.749,208.721
24949,5.05,206.782,206.782
24950,5.04,172.923,205.895
24951,5.04,195.23,195.23
24952,5.04,204.032,204.032
24953,5.04,203.96,203.96
24954,5.04,203.945,203.945
24955,5.05,237.279,204.307
24956,5.06,239.999,207.027
24957,5.07,242.851,209.851
24958,5.08,245.95,212.978
24959,5.09,248.962,215.962
24960,5.09,217.882,217.882
24961,5.09,217.957,217.957
24962,5.09,218.077,218.077
24963,5.09,217.938,217.938
24964,5.09,218.073,218.073
24965,5.09,217.935,217.935
24966,5.09,218.095,218.095
24967,5.09,218.062,218.062
24968,5.09,217.96,217.96
24969,5.08,182.753,215.753
24970,5.07,176.38,209.352
24971,5.06,179.283,212.283
24972,5.06,209.578,209.578
24973,5.05,148.213,181.185
24974,5.05,152.268,152.268
24975,5.05,152.283,152.283
24976,5.04,87.344,120.316
24977,5.03,43.141,76.141
24978,5.03,73.117,73.117
24979,5.03,73.143,73.143
24980,5.03,73.1,73.1
24981,5.03,73.173,73.173
24982,5.03,73.157,73.157
24983,5.03,73.135,73.135
24984,5.04,107.783,74.783
24985,5.04,90.395,90.395
24986,5.05,125.374,92.402
24987,5.05,93.225,93.225
24988,5.06,157.306,124.334
24989,5.06,133.755,133.755
24990,5.06,151.445,151.445
24991,5.06,171.642,171.642
24992,5.06,171.813,171.813
24993,5.07,205.337,172.337
24994,5.07,174.593,174.593
24995,5.07,174.677,174.677
24996,5.07,174.498,174.498
24997,5.07,174.69,174.69
24998,5.07,174.437,174.437
24999,5.06,139.295,172.295
25000,5.06,155.3,155.3
25001,5.05,111.151,144.123
25002,5.05,143.902,143.902
25003,5.05,143.978,143.978
25004,5.05,143.815,143.815
25005,5.05,143.793,143.793
25006,5.05,143.953,143.953
25007,5.05,143.932,143.932
25008,5.04,110.557,143.529
25009,5.04,135.423,135.423
25010,5.04,114.472,114.472
25011,5.04,114.407,114.407
25012,5.04,114.427,114.427
25013,5.03,79.1,112.1
25014,5.03,111.663,111.663
25015,5.03,111.675,111.675
25016,5.03,111.747,111.747
25017,5.03,125.385,125.385
25018,5.03,125.442,125.442
25019,5.03,125.32,125.32
25020,5.03,125.287,125.287
25021,5.03,125.515,125.515
25022,5.04,148.468,115.468
25023,5.05,144.994,112.022
25024,5.05,114.343,114.343
25025,5.05,107.912,107.912
25026,5.06,135.952,102.98
25027,5.06,104.905,104.905
25028,5.06,104.937,104.937
25029,5.07,140.438,107.438
25030,5.07,107.663,107.663
25031,5.07,107.637,107.637
25032,5.08,142.807,109.835
25033,5.08,110.43,110.43
25034,5.08,110.508,110.508
25035,5.08,110.475,110.475
25036,5.08,110.457,110.457
25037,5.08,110.448,110.448
25038,5.09,145.453,112.453
25039,5.09,141.555,141.555
25040,5.09,142.082,142.082
25041,5.09,142.142,142.142
25042,5.08,537.818,570.818
25043,5.05,598.534,697.478
25044,5.05,692.145,692.145
25045,5.08,552.336,453.392
25046,5.13,413.174,248.257
25047,5.13,204.062,204.062
25048,5.1,10.057,109.001
25049,5.1,74.932,74.932
25050,5.1,89.987,89.987
25051,5.1,89.987,89.987
25052,5.09,55.098,88.07
25053,5.09,87.192,87.192
25054,5.09,87.16,87.16
25055,5.09,87.187,87.187
25056,5.09,87.205,87.205
25057,5.09,87.178,87.178
25058,5.09,87.207,87.207
25059,5.09,87.192,87.192
25060,5.09,87.157,87.157
25061,5.09,87.183,87.183
25062,5.09,87.153,87.153
25063,5.09,87.207,87.207
25064,5.09,87.123,87.123
25065,5.09,87.172,87.172
25066,5.09,87.167,87.167
25067,5.09,87.17,87.17
25068,5.09,87.175,87.175
25069,5.09,87.783,87.783
25070,5.09,88.407,88.407
25071,5.1,123.315,90.343
25072,5.11,137.068,104.096
25073,5.11,128.027,128.027
25074,5.12,192.36,159.36
25075,5.12,167.086,167.086
25076,5.13,237.371,204.399
25077,5.13,235.789,235.789
25078,5.13,235.897,235.897
25079,5.13,235.91,235.91
25080,5.13,235.897,235.897
25081,5.13,235.899,235.899
25082,5.12,197.853,230.825
25083,5.12,230.801,230.801
25084,5.13,266.616,233.644
25085,5.14,270.485,237.485
25086,5.15,275.862,242.89
25087,5.16,282.057,249.085
25088,5.17,288.359,255.359
25089,5.18,293.56,260.588
25090,5.19,298.495,265.495
25091,5.21,338.075,272.131
25092,5.22,312.635,279.635
25093,5.23,319.078,286.106
25094,5.24,326.747,293.747
25095,5.24,357.812,357.812
25096,5.24,419.567,419.567
25097,5.24,419.098,419.098
25098,5.26,494.724,428.78
25099,5.27,469.089,436.089
25100,5.27,439.356,439.356
25101,5.27,607.055,607.055
25102,5.27,612.268,612.268
25103,5.26,579.765,612.765
25104,5.26,643.502,643.502
25105,5.22,802.998,934.915
25106,5.22,940.664,940.664
25107,5.22,1082.371,1082.371
25108,5.25,1187.062,1088.118
25109,5.34,1534.784,1237.923
25110,5.42,1806.802,1542.941
25111,5.43,1844.969,1811.997
25112,5.38,1715.137,1880.054
25113,5.29,1722.514,2019.347
25114,5.19,1898.436,2228.269
25115,5.14,2159.015,2323.932
25116,5.14,2274.036,2274.036
25117,5.16,2365.598,2299.654
25118,5.18,2387.414,2321.442
25119,5.2,2402.071,2336.099
25120,5.21,2382.51,2349.538
25121,5.21,2346.17,2346.17
25122,5.21,2345.563,2345.563
25123,5.21,2346.768,2346.768
25124,5.21,2343.04,2343.04
25125,5.19,2268.432,2334.376
25126,5.19,2325.46,2325.46
25127,5.19,2318.804,2318.804
25128,5.19,2318.543,2318.543
25129,5.19,2318.49,2318.49
25130,5.19,2318.867,2318.867
25131,5.19,2319.379,2319.379
25132,5.18,2283.864,2316.864
25133,5.17,2276.426,2309.398
25134,5.15,2234.705,2300.677
25135,5.12,2163.6,2262.544
25136,5.12,1866.79,1866.79
25137,5.12,1806.084,1806.084
25138,5.13,1427.375,1394.403
25139,5.15,1485.229,1419.257
25140,5.15,1424.134,1424.134
25141,5.15,1426.482,1426.482
25142,5.15,1428.987,1428.987
25143,5.15,1410.733,1410.733
25144,5.15,1436.033,1436.033
25145,5.15,1296.836,1296.836
25146,5.15,1185.604,1185.604
25147,5.14,1148.351,1181.323
25148,5.12,1105.553,1171.525
25149,5.11,1129.834,1162.834
25150,5.1,1124.413,1157.385
25151,5.1,1152.173,1152.173
25152,5.09,1116.532,1149.504
25153,5.09,1145.663,1145.663
25154,5.08,1108.64,1141.64
25155,5.07,1107.59,1140.562
25156,5.07,1136.728,1136.728
25157,5.07,1006.615,1006.615
25158,5.07,724.155,724.155
25159,5.1,648.854,549.91
25160,5.12,476.693,410.721
25161,5.12,410.593,410.593
25162,5.12,411.082,411.082
25163,5.12,411.445,411.445
25164,5.11,378.181,411.181
25165,5.12,444.556,411.556
25166,5.12,411.537,411.537
25167,5.12,411.664,411.664
25168,5.12,411.551,411.551
25169,5.13,435.562,402.59
25170,5.14,513.332,480.332
25171,5.13,636.242,669.242
25172,5.11,640.882,706.854
25173,5.1,667.893,700.865
25174,5.09,662.741,695.713
25175,5.08,658.467,691.467
25176,5.08,690.03,690.03
25177,5.08,689.582,689.582
25178,5.08,689.947,689.947
25179,5.08,689.96,689.96
25180,5.08,690.2,690.2
25181,5.08,689.963,689.963
25182,5.07,654.829,687.801
25183,5.07,686.408,686.408
25184,5.06,651.494,684.494
25185,5.04,613.997,679.941
25186,5.03,553.775,586.775
25187,5.02,491.187,524.159
25188,5.02,523.345,523.345
25189,5.02,523.2,523.2
25190,5.02,523.325,523.325
25191,5.03,557.074,524.102
25192,5.08,698.532,533.615
25193,5.19,927.144,564.311
25194,5.26,1244.063,1013.202
25195,5.3,1418.112,1286.168
25196,5.31,2093.938,2060.966
25197,5.26,2078.794,2243.711
25198,5.21,2035.416,2200.333
25199,5.17,2029.846,2161.763
25200,5.14,2032.252,2131.196
25201,5.11,1966.51,2065.482
25202,5.1,1969.209,2002.181
25203,5.1,2000.385,2000.385
25204,5.1,1999.058,1999.058
25205,5.1,1999.062,1999.062
25206,5.1,1999.044,1999.044
25207,5.1,1999.104,1999.104
25208,5.09,1943.503,1976.475
25209,5.07,1903.786,1969.758
25210,5.05,1898.133,1964.105
25211,5.05,1816.09,1816.09
25212,5.05,1782.017,1782.017
25213,5.05,1778.265,1778.265
25214,5.06,1491.707,1458.735
25215,5.12,1613.611,1415.694
25216,5.14,1510.2,1444.228
25217,5.15,1485.77,1452.798
25218,5.16,1485.374,1452.402
25219,5.17,1495.488,1462.488
25220,5.17,1467.164,1467.164
25221,5.17,1471.473,1471.473
25222,5.17,1470.771,1470.771
25223,5.17,1464.144,1464.144
25224,5.17,1460.704,1460.704
25225,5.18,1490.879,1457.907
25226,5.18,1447.902,1447.902
25227,5.19,1484.667,1451.667
25228,5.2,1486.908,1453.936
25229,5.2,1453.611,1453.611
25230,5.21,1492.021,1459.049
25231,5.21,1457.986,1457.986
25232,5.21,1459.858,1459.858
25233,5.21,1464.052,1464.052
25234,5.2,1431.918,1464.89
25235,5.19,1428.507,1461.479
25236,5.17,1392.461,1458.433
25237,5.14,1299.471,1398.415
25238,5.12,1177.28,1243.252
25239,5.11,1108.447,1141.447
25240,5.1,1102.876,1135.848
25241,5.1,1085.64,1085.64
25242,5.1,991.425,991.425
25243,5.1,991.845,991.845
25244,5.1,991.297,991.297
25245,5.1,991.994,991.994
25246,5.1,992.966,992.966
25247,5.1,992.325,992.325
25248,5.1,993.418,993.418
25249,5.1,994.284,994.284
25250,5.1,993.565,993.565
25251,5.1,994.49,994.49
25252,5.09,957.907,990.879
25253,5.08,956.163,989.163
25254,5.08,987.877,987.877
25255,5.07,950.897,983.869
25256,5.06,949.155,982.155
25257,5.05,945.572,978.544
25258,5.05,609.69,609.69
25259,5.06,625.316,592.344
25260,5.07,629.366,596.366
25261,5.08,630.504,597.532
25262,5.11,660.679,561.735
25263,5.13,689.057,623.085
25264,5.14,662.307,629.307
25265,5.16,701.074,635.13
25266,5.17,677.751,644.751
25267,5.17,647.27,647.27
25268,5.18,682.84,649.868
25269,5.18,654.207,654.207
25270,5.18,653.834,653.834
25271,5.18,654.332,654.332
25272,5.18,654.689,654.689
25273,5.17,622.175,655.147
25274,5.18,688.276,655.304
25275,5.18,655.873,655.873
25276,5.18,656.282,656.282
25277,5.18,656.973,656.973
25278,5.18,656.887,656.887
25279,5.18,656.556,656.556
25280,5.18,656.906,656.906
25281,5.18,656.078,656.078
25282,5.17,619.539,652.511
25283,5.17,650.216,650.216
25284,5.16,611.544,644.544
25285,5.13,743.89,842.834
25286,5.11,795.109,861.081
25287,5.09,783.711,849.655
25288,5.08,788.698,821.698
25289,5.07,560.095,593.067
25290,5.05,520.932,586.904
25291,5.03,514.053,580.025
25292,5.02,542.834,575.806
25293,5.01,539.475,572.475
25294,4.99,535.857,625.385
25295,4.98,675.816,732.372
25296,4.96,609.524,722.635
25297,4.96,433.407,433.407
25298,4.97,397.06,340.504
25299,4.97,385.679,385.679
25300,4.95,347.579,460.69
25301,4.95,456.413,456.413
25302,4.95,456.908,456.908
25303,4.95,456.592,456.592
25304,4.95,457.106,457.106
25305,4.95,457.033,457.033
25306,4.95,456.515,456.515
25307,4.95,580.805,580.805
25308,4.93,571.654,684.765
25309,4.92,274.487,331.043
25310,4.91,119.692,176.248
25311,4.89,78.974,192.085
25312,4.88,16.697,73.253
25313,4.88,70.877,70.877
25314,4.9,175.636,62.525
25315,4.92,175.106,61.995
25316,4.95,231.665,61.998
25317,5.0,350.638,67.86
25318,5.04,216.202,84.258
25319,5.06,229.441,163.497
25320,5.08,240.333,174.361
25321,5.12,334.475,202.531
25322,5.13,267.539,234.567
25323,5.14,269.672,236.672
25324,5.15,274.751,241.779
25325,5.16,280.635,247.663
25326,5.15,218.536,251.508
25327,5.16,284.576,251.604
25328,5.17,287.621,254.621
25329,5.17,256.887,256.887
25330,5.18,292.184,259.212
25331,5.18,261.799,261.799
25332,5.18,261.72,261.72
25333,5.18,261.918,261.918
