Unnamed: 0,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
69549,69549,0.0,0.0,0.0,0.0,0.0,2020-08-02,22
69550,69550,0.0,0.0,0.0,0.0,0.0,2020-08-02,23
69551,69551,0.0,0.0,0.0,0.0,0.0,2020-08-03,0
69552,69552,0.0,0.0,0.0,0.0,0.0,2020-08-03,1
69553,69553,0.0,0.0,0.0,0.0,0.0,2020-08-03,2
69554,69554,0.0,0.0,0.0,0.0,0.0,2020-08-03,3
69555,69555,0.0,0.0,0.0,0.0,0.0,2020-08-03,4
69556,69556,0.0,0.0,0.0,0.0,0.0,2020-08-03,5
69557,69557,0.0,0.0,0.0,0.0,0.0,2020-08-03,6
69558,69558,0.0,0.0,0.0,0.0,0.0,2020-08-03,7
69559,69559,0.0,0.0,0.0,0.0,0.0,2020-08-03,8
69560,69560,0.0,0.0,0.0,0.0,0.0,2020-08-03,9
69561,69561,0.0,0.0,0.0,0.0,0.0,2020-08-03,10
69562,69562,0.0,0.0,0.0,0.0,0.0,2020-08-03,11
69563,69563,0.0,0.0,0.0,0.0,0.0,2020-08-03,12
69564,69564,0.0,0.0,0.0,0.0,0.0,2020-08-03,13
69565,69565,0.0,0.0,0.0,0.0,0.0,2020-08-03,14
69566,69566,0.0,0.0,0.0,0.0,0.0,2020-08-03,15
69567,69567,0.0,0.0,0.0,0.0,0.0,2020-08-03,16
69568,69568,0.0,0.0,0.0,0.0,0.0,2020-08-03,17
69569,69569,0.0,0.0,0.0,0.0,0.0,2020-08-03,18
69570,69570,0.0,0.0,0.0,0.0,0.0,2020-08-03,19
69571,69571,0.0,0.0,0.0,0.0,0.0,2020-08-03,20
69572,69572,0.0,0.0,0.0,0.0,0.0,2020-08-03,21
69573,69573,0.0,0.0,0.0,0.0,0.0,2020-08-03,22
69574,69574,0.0,0.0,0.0,0.0,0.0,2020-08-03,23
69575,69575,0.0,0.0,0.0,0.0,0.0,2020-08-04,0
69576,69576,0.0,0.0,0.0,0.0,0.0,2020-08-04,1
69577,69577,0.0,0.0,0.0,0.0,0.0,2020-08-04,2
69578,69578,0.0,0.0,0.0,0.0,0.0,2020-08-04,3
69579,69579,0.0,0.0,0.0,0.0,0.0,2020-08-04,4
69580,69580,0.0,0.0,0.0,0.0,0.0,2020-08-04,5
69581,69581,0.0,0.0,0.0,0.0,0.0,2020-08-04,6
69582,69582,0.0,0.0,0.0,0.0,0.0,2020-08-04,7
69583,69583,0.0,0.0,0.0,0.0,0.0,2020-08-04,8
69584,69584,0.0,0.0,0.0,0.0,0.0,2020-08-04,9
69585,69585,0.0,0.0,0.0,0.0,0.0,2020-08-04,10
69586,69586,0.0,0.0,0.0,0.0,0.0,2020-08-04,11
69587,69587,0.0,0.0,0.0,0.0,0.0,2020-08-04,12
69588,69588,0.0,0.0,0.0,0.0,0.0,2020-08-04,13
69589,69589,0.0,0.0,0.0,0.0,0.0,2020-08-04,14
69590,69590,0.0,0.0,0.0,0.0,0.0,2020-08-04,15
69591,69591,0.0,0.0,0.0,0.0,0.0,2020-08-04,16
69592,69592,0.0,0.0,0.0,0.0,0.0,2020-08-04,17
69593,69593,0.0,0.0,0.0,0.0,0.0,2020-08-04,18
69594,69594,0.0,0.0,0.0,0.0,0.0,2020-08-04,19
69595,69595,0.0,0.0,0.0,0.0,0.0,2020-08-04,20
69596,69596,0.0,0.0,0.0,0.0,0.0,2020-08-04,21
69597,69597,0.0,0.0,0.0,0.0,0.0,2020-08-04,22
69598,69598,0.0,0.0,0.0,0.0,0.0,2020-08-04,23
69599,69599,0.0,0.0,0.0,0.0,0.0,2020-08-05,0
69600,69600,0.0,0.0,0.0,0.0,0.0,2020-08-05,1
69601,69601,0.0,0.0,0.0,0.0,0.0,2020-08-05,2
69602,69602,0.0,0.0,0.0,0.0,0.0,2020-08-05,3
69603,69603,0.0,0.0,0.0,0.0,0.0,2020-08-05,4
69604,69604,0.0,0.0,0.0,0.0,0.0,2020-08-05,5
69605,69605,0.0,0.0,0.0,0.0,0.0,2020-08-05,6
69606,69606,0.0,0.0,0.0,0.0,0.0,2020-08-05,7
69607,69607,0.0,0.0,0.0,0.0,0.0,2020-08-05,8
69608,69608,0.0,0.0,0.0,0.0,0.0,2020-08-05,9
69609,69609,0.0,0.0,0.0,0.0,0.0,2020-08-05,10
69610,69610,0.0,0.1512605042016806,0.0,0.0,0.0,2020-08-05,11
69611,69611,0.0,0.134453781512605,0.0,0.1226415094339622,0.0,2020-08-05,12
69612,69612,0.0,0.0672268907563025,0.0,0.0377358490566037,0.0,2020-08-05,13
69613,69613,0.0,0.1176470588235294,0.0,0.0,0.0,2020-08-05,14
69614,69614,0.0,0.0,0.0,0.0,0.0,2020-08-05,15
69615,69615,0.0,0.0,0.0,0.0,0.0,2020-08-05,16
69616,69616,0.0,0.134453781512605,0.0,0.0,0.0166666666666666,2020-08-05,17
69617,69617,0.0,0.1428571428571428,0.0,0.0,0.0,2020-08-05,18
69618,69618,0.0,0.0504201680672268,0.0,0.0,0.0,2020-08-05,19
69619,69619,0.0,0.0252100840336134,0.0,0.0,0.0,2020-08-05,20
69620,69620,0.0,0.0924369747899159,0.0,0.0,0.0,2020-08-05,21
69621,69621,0.0,0.0168067226890756,0.0,0.0,0.0,2020-08-05,22
69622,69622,0.0,0.0672268907563025,0.0,0.0,0.0,2020-08-05,23
69623,69623,0.0,0.0504201680672268,0.0,0.0,0.0,2020-08-06,0
69624,69624,0.0,0.0924369747899159,0.0,0.0,0.0,2020-08-06,1
69625,69625,0.0,0.0336134453781512,0.01,0.0,0.0,2020-08-06,2
69626,69626,0.0,0.0672268907563025,0.0,0.0,0.0583333333333333,2020-08-06,3
69627,69627,0.0196078431372549,0.0336134453781512,0.0,0.0188679245283018,0.0,2020-08-06,4
69628,69628,0.0,0.0,0.0,0.0377358490566037,0.0,2020-08-06,5
69629,69629,0.0098039215686274,0.0,0.0,0.0,0.025,2020-08-06,6
69630,69630,0.0,0.0,0.01,0.0,0.0,2020-08-06,7
69631,69631,0.0,0.0,0.0,0.0,0.0,2020-08-06,8
69632,69632,0.0,0.0,0.0,0.0,0.0,2020-08-06,9
69633,69633,0.0,0.0672268907563025,0.0,0.0094339622641509,0.0,2020-08-06,10
69634,69634,0.0098039215686274,0.0168067226890756,0.02,0.0377358490566037,0.0083333333333333,2020-08-06,11
69635,69635,0.0098039215686274,0.042016806722689,0.06,0.0377358490566037,0.0333333333333333,2020-08-06,12
69636,69636,0.0098039215686274,0.0504201680672268,0.01,0.0188679245283018,0.025,2020-08-06,13
69637,69637,0.0098039215686274,0.042016806722689,0.02,0.0094339622641509,0.0,2020-08-06,14
69638,69638,0.0,0.0,0.0,0.0094339622641509,0.0083333333333333,2020-08-06,15
69639,69639,0.0,0.0,0.01,0.0,0.0,2020-08-06,16
69640,69640,0.0098039215686274,0.0,0.0,0.0,0.0083333333333333,2020-08-06,17
69641,69641,0.0,0.0336134453781512,0.0,0.0094339622641509,0.0,2020-08-06,18
69642,69642,0.0,0.0,0.01,0.0,0.0,2020-08-06,19
69643,69643,0.0,0.0084033613445378,0.0,0.0,0.0,2020-08-06,20
69644,69644,0.0,0.0,0.0,0.0,0.0,2020-08-06,21
69645,69645,0.0,0.0,0.0,0.0,0.0,2020-08-06,22
69646,69646,0.0,0.0,0.0,0.0,0.0,2020-08-06,23
69647,69647,0.0,0.0,0.0,0.0,0.0,2020-08-07,0
69648,69648,0.0,0.0,0.0,0.0,0.0,2020-08-07,1
69649,69649,0.0,0.0,0.0,0.0,0.0,2020-08-07,2
69650,69650,0.0,0.0,0.0,0.0,0.0,2020-08-07,3
69651,69651,0.0,0.0,0.0,0.0,0.3083333333333333,2020-08-07,4
69652,69652,0.0098039215686274,0.0252100840336134,0.0,0.0,0.0166666666666666,2020-08-07,5
69653,69653,0.0,0.2100840336134453,0.06,0.0754716981132075,0.0,2020-08-07,6
69654,69654,0.0098039215686274,0.0336134453781512,0.09,0.0566037735849056,0.1583333333333333,2020-08-07,7
69655,69655,0.0392156862745098,0.0168067226890756,0.02,0.0471698113207547,0.0,2020-08-07,8
69656,69656,0.0,0.0252100840336134,0.0,0.0094339622641509,0.025,2020-08-07,9
69657,69657,0.0098039215686274,0.0,0.0,0.0,0.0083333333333333,2020-08-07,10
69658,69658,0.0,0.0,0.0,0.0188679245283018,0.0,2020-08-07,11
69659,69659,0.0,0.0084033613445378,0.0,0.0094339622641509,0.0,2020-08-07,12
69660,69660,0.0098039215686274,0.0672268907563025,0.01,0.0188679245283018,0.0083333333333333,2020-08-07,13
69661,69661,0.0196078431372549,0.1008403361344537,0.04,0.0754716981132075,0.0,2020-08-07,14
69662,69662,0.0294117647058823,0.0840336134453781,0.06,0.1037735849056603,0.0083333333333333,2020-08-07,15
69663,69663,0.0196078431372549,0.2016806722689075,0.1,0.1698113207547169,0.0166666666666666,2020-08-07,16
69664,69664,0.1274509803921568,0.0924369747899159,0.45,0.0943396226415094,0.15,2020-08-07,17
69665,69665,0.2352941176470588,0.0924369747899159,0.11,0.1037735849056603,0.1916666666666666,2020-08-07,18
69666,69666,0.1470588235294117,0.1764705882352941,0.21,0.2735849056603773,0.1083333333333333,2020-08-07,19
69667,69667,0.0980392156862745,0.0756302521008403,0.22,0.2075471698113207,0.075,2020-08-07,20
69668,69668,0.2647058823529412,0.0672268907563025,0.1,0.1037735849056603,0.1166666666666666,2020-08-07,21
69669,69669,0.0588235294117647,0.042016806722689,0.16,0.1509433962264151,0.0333333333333333,2020-08-07,22
69670,69670,0.0392156862745098,0.0588235294117647,0.03,0.0471698113207547,0.0916666666666666,2020-08-07,23
69671,69671,0.0784313725490196,0.134453781512605,0.16,0.0849056603773584,0.075,2020-08-08,0
69672,69672,0.0588235294117647,0.0588235294117647,0.03,0.0377358490566037,0.0333333333333333,2020-08-08,1
69673,69673,0.1078431372549019,0.3193277310924369,0.37,0.1226415094339622,0.175,2020-08-08,2
69674,69674,0.3137254901960784,0.0168067226890756,0.09,0.0377358490566037,0.1166666666666666,2020-08-08,3
69675,69675,0.0490196078431372,0.0504201680672268,0.09,0.0660377358490566,0.05,2020-08-08,4
69676,69676,0.0392156862745098,0.0504201680672268,0.1,0.1226415094339622,0.05,2020-08-08,5
69677,69677,0.1372549019607843,0.1932773109243697,0.15,0.1415094339622641,0.1083333333333333,2020-08-08,6
69678,69678,0.1176470588235294,0.4789915966386554,0.11,0.2547169811320754,0.05,2020-08-08,7
69679,69679,0.1078431372549019,0.1848739495798319,0.5700000000000001,0.4528301886792453,0.0416666666666666,2020-08-08,8
69680,69680,0.1176470588235294,0.1176470588235294,0.19,0.2641509433962264,0.1083333333333333,2020-08-08,9
69681,69681,0.1176470588235294,0.1092436974789916,0.1,0.0943396226415094,0.0666666666666666,2020-08-08,10
69682,69682,0.0098039215686274,0.0672268907563025,0.03,0.0471698113207547,0.0083333333333333,2020-08-08,11
69683,69683,0.0098039215686274,0.1176470588235294,0.06,0.1415094339622641,0.0166666666666666,2020-08-08,12
69684,69684,0.0490196078431372,0.1512605042016806,0.2,0.160377358490566,0.0666666666666666,2020-08-08,13
69685,69685,0.0490196078431372,0.1680672268907563,0.28,0.3396226415094339,0.0333333333333333,2020-08-08,14
69686,69686,0.0490196078431372,0.0504201680672268,0.22,0.1132075471698113,0.0166666666666666,2020-08-08,15
69687,69687,0.0490196078431372,0.0084033613445378,0.2,0.1226415094339622,0.0083333333333333,2020-08-08,16
69688,69688,0.0490196078431372,0.1848739495798319,0.04,0.1226415094339622,0.0,2020-08-08,17
69689,69689,0.0490196078431372,0.0084033613445378,0.01,0.0094339622641509,0.0,2020-08-08,18
69690,69690,0.0490196078431372,0.0,0.31,0.0188679245283018,0.0166666666666666,2020-08-08,19
69691,69691,0.0490196078431372,0.0,0.0,0.0,0.0,2020-08-08,20
69692,69692,0.0490196078431372,0.0,0.0,0.0,0.0,2020-08-08,21
69693,69693,0.0490196078431372,0.0,0.0,0.0,0.0,2020-08-08,22
69694,69694,0.0490196078431372,0.0,0.0,0.0188679245283018,0.0,2020-08-08,23
69695,69695,0.0490196078431372,0.0,0.0,0.0,0.0,2020-08-09,0
69696,69696,0.0098039215686274,0.0,0.0,0.0,0.0,2020-08-09,1
69697,69697,0.0392156862745098,0.0084033613445378,0.0,0.0,0.025,2020-08-09,2
69698,69698,0.0,0.0,0.0,0.0094339622641509,0.0,2020-08-09,3
69699,69699,0.0,0.0,0.0,0.0,0.0,2020-08-09,4
69700,69700,0.0,0.0,0.0,0.0,0.0,2020-08-09,5
69701,69701,0.0,0.0,0.0,0.0,0.0,2020-08-09,6
69702,69702,0.0,0.0,0.0,0.0,0.0,2020-08-09,7
69703,69703,0.0,0.0,0.0,0.0,0.0,2020-08-09,8
69704,69704,0.0,0.0,0.0,0.0,0.0,2020-08-09,9
69705,69705,0.0,0.0,0.0,0.0,0.0,2020-08-09,10
69706,69706,0.0,0.0,0.0,0.0,0.0,2020-08-09,11
69707,69707,0.0,0.0,0.0,0.0,0.0,2020-08-09,12
69708,69708,0.0,0.0,0.0,0.0,0.0,2020-08-09,13
69709,69709,0.0,0.0,0.0,0.0,0.0,2020-08-09,14
69710,69710,0.0,0.0,0.0,0.0,0.0,2020-08-09,15
69711,69711,0.0,0.0,0.0,0.0,0.0,2020-08-09,16
69712,69712,0.0,0.0,0.0,0.0,0.0,2020-08-09,17
69713,69713,0.0,0.0,0.0,0.0,0.0,2020-08-09,18
69714,69714,0.0,0.0,0.0,0.0,0.0,2020-08-09,19
69715,69715,0.0,0.0,0.0,0.0,0.0083333333333333,2020-08-09,20
69716,69716,0.0,0.0,0.0,0.0,0.0,2020-08-09,21
69717,69717,0.0098039215686274,0.0,0.02,0.0,0.0,2020-08-09,22
69718,69718,0.0,0.0,0.0,0.0,0.0083333333333333,2020-08-09,23
69719,69719,0.0196078431372549,0.0,0.02,0.0283018867924528,0.0083333333333333,2020-08-10,0
69720,69720,0.0,0.0168067226890756,0.0,0.0283018867924528,0.0083333333333333,2020-08-10,1
69721,69721,0.0,0.0,0.01,0.0094339622641509,0.025,2020-08-10,2
69722,69722,0.0,0.0084033613445378,0.0,0.0377358490566037,0.0166666666666666,2020-08-10,3
69723,69723,0.0,0.0084033613445378,0.01,0.0,0.0083333333333333,2020-08-10,4
69724,69724,0.0098039215686274,0.0,0.01,0.0188679245283018,0.0083333333333333,2020-08-10,5
69725,69725,0.0196078431372549,0.0840336134453781,0.01,0.0,0.0083333333333333,2020-08-10,6
69726,69726,0.0098039215686274,0.1428571428571428,0.01,0.0943396226415094,0.0166666666666666,2020-08-10,7
69727,69727,0.0098039215686274,0.0504201680672268,0.04,0.1037735849056603,0.0083333333333333,2020-08-10,8
69728,69728,0.0,0.3529411764705882,0.0,0.0,0.0,2020-08-10,9
69729,69729,0.0098039215686274,0.0840336134453781,0.13,0.0,0.025,2020-08-10,10
69730,69730,0.0,0.042016806722689,0.01,0.0094339622641509,0.0083333333333333,2020-08-10,11
69731,69731,0.0196078431372549,0.1260504201680672,0.02,0.0471698113207547,0.0333333333333333,2020-08-10,12
69732,69732,0.0196078431372549,0.0588235294117647,0.01,0.0377358490566037,0.0,2020-08-10,13
69733,69733,0.0,0.0252100840336134,0.0,0.0,0.0083333333333333,2020-08-10,14
69734,69734,0.0490196078431372,0.042016806722689,0.0,0.0188679245283018,0.0083333333333333,2020-08-10,15
69735,69735,0.0294117647058823,0.3445378151260504,0.01,0.0188679245283018,0.0166666666666666,2020-08-10,16
69736,69736,0.0098039215686274,0.3193277310924369,0.03,0.0849056603773584,0.0416666666666666,2020-08-10,17
69737,69737,0.1372549019607843,0.042016806722689,0.26,0.1886792452830188,0.075,2020-08-10,18
69738,69738,0.0098039215686274,0.0,0.02,0.0283018867924528,0.0,2020-08-10,19
69739,69739,0.0,0.0,0.0,0.0,0.0,2020-08-10,20
69740,69740,0.0,0.0,0.0,0.0,0.0,2020-08-10,21
69741,69741,0.0,0.0,0.0,0.0,0.0,2020-08-10,22
69742,69742,0.0,0.0,0.0,0.0,0.0,2020-08-10,23
69743,69743,0.0,0.0,0.0,0.0,0.0,2020-08-11,0
69744,69744,0.0098039215686274,0.0,0.01,0.0,0.0,2020-08-11,1
69745,69745,0.0,0.0,0.0,0.0,0.0,2020-08-11,2
69746,69746,0.0,0.0,0.0,0.0,0.0,2020-08-11,3
69747,69747,0.0,0.0,0.0,0.0,0.0,2020-08-11,4
69748,69748,0.0,0.0,0.0,0.0,0.0,2020-08-11,5
69749,69749,0.0,0.0,0.0,0.0,0.0,2020-08-11,6
69750,69750,0.0,0.0,0.0,0.0,0.0,2020-08-11,7
69751,69751,0.0,0.0,0.0,0.0,0.0,2020-08-11,8
69752,69752,0.0,0.0,0.0,0.0,0.0,2020-08-11,9
69753,69753,0.0,0.0,0.0,0.0,0.0,2020-08-11,10
69754,69754,0.0,0.0,0.0,0.0,0.0,2020-08-11,11
69755,69755,0.0,0.0,0.0,0.0,0.0,2020-08-11,12
69756,69756,0.0,0.0,0.0,0.0,0.0,2020-08-11,13
69757,69757,0.0,0.0,0.0,0.0,0.0166666666666666,2020-08-11,14
69758,69758,0.0196078431372549,0.0,0.02,0.0,0.0083333333333333,2020-08-11,15
69759,69759,0.0,0.0,0.0,0.0,0.0083333333333333,2020-08-11,16
69760,69760,0.0098039215686274,0.0,0.0,0.0,0.0083333333333333,2020-08-11,17
69761,69761,0.0,0.0084033613445378,0.01,0.0,0.0166666666666666,2020-08-11,18
69762,69762,0.0,0.0,0.0,0.0094339622641509,0.0,2020-08-11,19
69763,69763,0.0,0.0,0.0,0.0,0.0,2020-08-11,20
69764,69764,0.0,0.0,0.0,0.0,0.0,2020-08-11,21
69765,69765,0.0,0.0,0.0,0.0,0.0,2020-08-11,22
69766,69766,0.0,0.0,0.0,0.0,0.0,2020-08-11,23
69767,69767,0.0,0.0,0.0,0.0,0.0,2020-08-12,0
69768,69768,0.0,0.0,0.0,0.0,0.0,2020-08-12,1
69769,69769,0.0,0.0,0.0,0.0,0.0,2020-08-12,2
69770,69770,0.0,0.0,0.0,0.0,0.0,2020-08-12,3
69771,69771,0.0,0.0,0.0,0.0,0.0,2020-08-12,4
69772,69772,0.0,0.0,0.0,0.0,0.0,2020-08-12,5
69773,69773,0.0,0.0,0.0,0.0,0.0,2020-08-12,6
69774,69774,0.0,0.0,0.0,0.0,0.0,2020-08-12,7
69775,69775,0.0294117647058823,0.0,0.0,0.0,0.025,2020-08-12,8
69776,69776,0.0294117647058823,0.0,0.01,0.0,0.0,2020-08-12,9
69777,69777,0.0,0.0,0.0,0.0,0.0083333333333333,2020-08-12,10
69778,69778,0.0196078431372549,0.0168067226890756,0.0,0.0,0.05,2020-08-12,11
69779,69779,0.0,0.0,0.0,0.0,0.0083333333333333,2020-08-12,12
69780,69780,0.0,0.0,0.0,0.0,0.0,2020-08-12,13
69781,69781,0.0,0.0,0.0,0.0,0.0083333333333333,2020-08-12,14
69782,69782,0.0,0.0,0.0,0.0,0.0,2020-08-12,15
69783,69783,0.0,0.0,0.11,0.0,0.0,2020-08-12,16
69784,69784,0.0,0.0,0.0,0.0,0.0,2020-08-12,17
69785,69785,0.0,0.0,0.0,0.0,0.0,2020-08-12,18
69786,69786,0.0,0.0,0.0,0.0,0.0,2020-08-12,19
69787,69787,0.0,0.0,0.0,0.0,0.0,2020-08-12,20
69788,69788,0.0,0.0,0.0,0.0,0.0,2020-08-12,21
69789,69789,0.0,0.0,0.0,0.0,0.0,2020-08-12,22
69790,69790,0.0,0.0,0.0,0.0,0.0,2020-08-12,23
69791,69791,0.0,0.0,0.0,0.0,0.0,2020-08-13,0
69792,69792,0.0,0.0,0.0,0.0,0.0,2020-08-13,1
69793,69793,0.0,0.0,0.0,0.0,0.0,2020-08-13,2
69794,69794,0.0,0.0,0.0,0.0,0.0,2020-08-13,3
69795,69795,0.0,0.0,0.0,0.0,0.0,2020-08-13,4
69796,69796,0.0,0.0,0.0,0.0,0.0,2020-08-13,5
69797,69797,0.0,0.0,0.0,0.0,0.0,2020-08-13,6
69798,69798,0.0,0.0,0.0,0.0,0.0,2020-08-13,7
69799,69799,0.0,0.0,0.0,0.0,0.0,2020-08-13,8
69800,69800,0.0,0.0,0.0,0.0,0.0,2020-08-13,9
69801,69801,0.0,0.0,0.0,0.0,0.0,2020-08-13,10
69802,69802,0.0,0.0,0.0,0.0,0.0,2020-08-13,11
69803,69803,0.0,0.0,0.0,0.0,0.0,2020-08-13,12
69804,69804,0.0,0.0,0.0,0.0,0.0,2020-08-13,13
69805,69805,0.0,0.0,0.0,0.0,0.0,2020-08-13,14
69806,69806,0.0,0.0,0.0,0.0,0.0,2020-08-13,15
69807,69807,0.0,0.0,0.0,0.0,0.0,2020-08-13,16
69808,69808,0.0,0.0,0.0,0.0,0.0,2020-08-13,17
69809,69809,0.0,0.0,0.0,0.0,0.0,2020-08-13,18
69810,69810,0.0,0.0,0.0,0.0,0.0,2020-08-13,19
69811,69811,0.0,0.0,0.0,0.0,0.0,2020-08-13,20
69812,69812,0.0,0.0,0.0,0.0,0.0,2020-08-13,21
69813,69813,0.0,0.0,0.0,0.0,0.0,2020-08-13,22
69814,69814,0.0,0.0,0.0,0.0,0.0,2020-08-13,23
69815,69815,0.0,0.0,0.0,0.0,0.0,2020-08-14,0
69816,69816,0.0,0.0,0.0,0.0,0.0,2020-08-14,1
69817,69817,0.0,0.0,0.0,0.0,0.0,2020-08-14,2
69818,69818,0.0,0.0,0.0,0.0,0.0,2020-08-14,3
69819,69819,0.0,0.0,0.0,0.0,0.0,2020-08-14,4
69820,69820,0.0,0.0,0.0,0.0,0.0,2020-08-14,5
69821,69821,0.0,0.0,0.0,0.0,0.0,2020-08-14,6
69822,69822,0.0,0.0,0.0,0.0,0.0,2020-08-14,7
69823,69823,0.0,0.0,0.0,0.0,0.0,2020-08-14,8
69824,69824,0.0,0.0,0.0,0.0,0.0,2020-08-14,9
69825,69825,0.0,0.0,0.0,0.0,0.0,2020-08-14,10
69826,69826,0.0,0.0,0.0,0.0,0.0,2020-08-14,11
69827,69827,0.0,0.0,0.0,0.0,0.0,2020-08-14,12
69828,69828,0.0,0.0,0.0,0.0,0.0,2020-08-14,13
69829,69829,0.0,0.0,0.0,0.0,0.0,2020-08-14,14
69830,69830,0.0,0.0,0.0,0.0,0.0,2020-08-14,15
69831,69831,0.0,0.0,0.0,0.0,0.0,2020-08-14,16
69832,69832,0.0,0.0,0.0,0.0,0.0,2020-08-14,17
69833,69833,0.0,0.0,0.0,0.0,0.0,2020-08-14,18
69834,69834,0.0,0.0,0.0,0.0,0.0,2020-08-14,19
69835,69835,0.0,0.0,0.0,0.0,0.0,2020-08-14,20
69836,69836,0.0,0.0,0.0,0.0,0.0,2020-08-14,21
69837,69837,0.0,0.0,0.0,0.0,0.0,2020-08-14,22
69838,69838,0.0,0.0,0.0,0.0,0.0,2020-08-14,23
69839,69839,0.0,0.0,0.0,0.0,0.0,2020-08-15,0
69840,69840,0.0,0.0,0.0,0.0,0.0,2020-08-15,1
69841,69841,0.0,0.0,0.0,0.0,0.0,2020-08-15,2
69842,69842,0.0,0.0,0.0,0.0,0.0,2020-08-15,3
69843,69843,0.0,0.0,0.0,0.0,0.0,2020-08-15,4
69844,69844,0.0,0.0,0.0,0.0,0.0,2020-08-15,5
69845,69845,0.0,0.0,0.0,0.0,0.0,2020-08-15,6
69846,69846,0.0,0.0,0.0,0.0,0.0,2020-08-15,7
69847,69847,0.0,0.0,0.0,0.0,0.0,2020-08-15,8
69848,69848,0.0,0.0,0.0,0.0,0.0,2020-08-15,9
69849,69849,0.0,0.0,0.0,0.0,0.0,2020-08-15,10
69850,69850,0.0,0.0,0.0,0.0,0.0,2020-08-15,11
69851,69851,0.0,0.0,0.0,0.0,0.0,2020-08-15,12
69852,69852,0.0,0.0,0.0,0.0,0.0,2020-08-15,13
69853,69853,0.0,0.0,0.0,0.0,0.0,2020-08-15,14
69854,69854,0.0,0.0,0.0,0.0,0.0,2020-08-15,15
69855,69855,0.0,0.0,0.0,0.0,0.0,2020-08-15,16
69856,69856,0.0,0.0,0.0,0.0,0.0,2020-08-15,17
69857,69857,0.0,0.0,0.0,0.0,0.0,2020-08-15,18
69858,69858,0.0,0.0,0.0,0.0,0.0,2020-08-15,19
69859,69859,0.0,0.0,0.0,0.0,0.0,2020-08-15,20
69860,69860,0.0,0.0,0.0,0.0,0.0,2020-08-15,21
69861,69861,0.0,0.0,0.0,0.0,0.0,2020-08-15,22
69862,69862,0.0,0.0,0.0,0.0,0.0,2020-08-15,23
69863,69863,0.0,0.0,0.0,0.0,0.0,2020-08-16,0
69864,69864,0.0,0.0,0.0,0.0,0.0,2020-08-16,1
69865,69865,0.0,0.0,0.0,0.0,0.0,2020-08-16,2
69866,69866,0.0,0.0,0.0,0.0,0.0,2020-08-16,3
69867,69867,0.0,0.0,0.0,0.0,0.0,2020-08-16,4
69868,69868,0.0,0.0,0.0,0.0,0.0,2020-08-16,5
69869,69869,0.0,0.0,0.0,0.0,0.0,2020-08-16,6
69870,69870,0.0,0.0,0.0,0.0,0.0,2020-08-16,7
69871,69871,0.0,0.0,0.0,0.0,0.0,2020-08-16,8
69872,69872,0.0,0.0,0.0,0.0,0.0,2020-08-16,9
69873,69873,0.0,0.0,0.0,0.0,0.0,2020-08-16,10
69874,69874,0.0,0.0,0.0,0.0,0.0,2020-08-16,11
69875,69875,0.0,0.0,0.0,0.0,0.0,2020-08-16,12
69876,69876,0.0,0.0,0.0,0.0,0.0,2020-08-16,13
69877,69877,0.0,0.0,0.0,0.0,0.0,2020-08-16,14
69878,69878,0.0,0.0,0.0,0.0,0.0,2020-08-16,15
69879,69879,0.0,0.0,0.0,0.0,0.0,2020-08-16,16
69880,69880,0.0,0.0,0.0,0.0,0.0,2020-08-16,17
69881,69881,0.0,0.0,0.0,0.0,0.0,2020-08-16,18
69882,69882,0.0,0.0,0.0,0.0,0.0,2020-08-16,19
69883,69883,0.0,0.0,0.0,0.0,0.0,2020-08-16,20
69884,69884,0.0,0.0,0.0,0.0,0.0,2020-08-16,21
69885,69885,0.0,0.0,0.0,0.0,0.0,2020-08-16,22
69886,69886,0.0,0.0,0.0,0.0,0.0,2020-08-16,23
69887,69887,0.0,0.0,0.0,0.0,0.0,2020-08-17,0
69888,69888,0.0,0.0,0.0,0.0,0.0,2020-08-17,1
69889,69889,0.0,0.0,0.0,0.0,0.0,2020-08-17,2
69890,69890,0.0,0.0,0.0,0.0,0.0,2020-08-17,3
69891,69891,0.0,0.0,0.0,0.0,0.0,2020-08-17,4
69892,69892,0.0,0.0,0.0,0.0,0.0,2020-08-17,5
69893,69893,0.0,0.0,0.0,0.0,0.0,2020-08-17,6
69894,69894,0.0,0.0,0.0,0.0,0.0,2020-08-17,7
69895,69895,0.0,0.0,0.0,0.0,0.0,2020-08-17,8
69896,69896,0.0,0.0,0.0,0.0,0.0,2020-08-17,9
69897,69897,0.0,0.0,0.0,0.0,0.0,2020-08-17,10
69898,69898,0.0,0.0,0.0,0.0,0.0,2020-08-17,11
69899,69899,0.0,0.0,0.0,0.0,0.0,2020-08-17,12
69900,69900,0.0,0.0,0.0,0.0,0.0,2020-08-17,13
69901,69901,0.0,0.0,0.0,0.0,0.0,2020-08-17,14
69902,69902,0.0,0.0,0.0,0.0,0.0,2020-08-17,15
69903,69903,0.0,0.0,0.0,0.0,0.0,2020-08-17,16
69904,69904,0.0,0.0,0.0,0.0,0.0,2020-08-17,17
69905,69905,0.0,0.0,0.0,0.0,0.0,2020-08-17,18
69906,69906,0.0,0.0,0.0,0.0,0.0,2020-08-17,19
69907,69907,0.0,0.0,0.0,0.0,0.0,2020-08-17,20
69908,69908,0.0,0.0,0.0,0.0,0.0,2020-08-17,21
